transaction_id,ledger_entry_id,amount,ledger_status,created_at,settlement_date,reconciliation_status
TXN00270,LEDG_TXN00270,250.0,POSTED,2026-09-03T12:23:00,2026-09-03,MATCHED
TXN00271,LEDG_TXN00271,999.0,POSTED,2026-08-27T15:09:59,2026-08-27,MATCHED
TXN00272,LEDG_TXN00272,6500.0,POSTED,2026-08-30T16:32:41,2026-08-30,MATCHED
TXN00273,LEDG_TXN00273,1500.0,POSTED,2026-09-03T08:59:50,2026-09-03,MATCHED
TXN00274,LEDG_TXN00274,3500.0,POSTED,2026-09-02T15:02:00,2026-09-02,MATCHED
TXN00275,LEDG_TXN00275,1200.0,POSTED,2026-09-02T14:46:38,2026-09-02,MATCHED
TXN00276,LEDG_TXN00276,499.0,POSTED,2026-08-31T14:45:12,2026-08-31,MATCHED
TXN00277,LEDG_TXN00277,250.0,POSTED,2026-08-28T20:16:35,2026-08-28,MATCHED
TXN00278,LEDG_TXN00278,250.0,POSTED,2026-08-27T18:49:31,2026-08-27,MATCHED
TXN00279,LEDG_TXN00279,2499.0,POSTED,2026-08-30T14:14:08,2026-08-30,MATCHED
TXN00280,LEDG_TXN00280,1500.0,POSTED,2026-08-29T19:39:47,2026-08-29,MATCHED
TXN00281,LEDG_TXN00281,999.0,POSTED,2026-09-02T14:39:12,2026-09-02,MATCHED
TXN00282,LEDG_TXN00282,8900.0,POSTED,2026-08-28T12:07:19,2026-08-28,MATCHED
TXN00283,LEDG_TXN00283,3500.0,POSTED,2026-09-04T17:05:53,2026-09-04,MATCHED
TXN00284,LEDG_TXN00284,4999.0,POSTED,2026-08-31T21:01:28,2026-08-31,MATCHED
TXN00285,LEDG_TXN00285,999.0,POSTED,2026-08-30T15:35:55,2026-08-30,MATCHED
TXN00286,LEDG_TXN00286,12000.0,POSTED,2026-08-30T13:30:40,2026-08-30,MATCHED
TXN00287,LEDG_TXN00287,8900.0,POSTED,2026-08-28T15:12:38,2026-08-28,MATCHED
TXN00288,LEDG_TXN00288,6500.0,POSTED,2026-08-31T13:28:52,2026-08-31,MATCHED
TXN00289,LEDG_TXN00289,12000.0,POSTED,2026-08-27T21:11:14,2026-08-27,MATCHED
TXN00290,LEDG_TXN00290,12000.0,POSTED,2026-09-01T14:51:38,2026-09-01,MATCHED
TXN00291,LEDG_TXN00291,1500.0,POSTED,2026-08-27T09:36:04,2026-08-27,MATCHED
TXN00292,LEDG_TXN00292,8900.0,POSTED,2026-08-30T09:42:38,2026-08-30,MATCHED
TXN00293,LEDG_TXN00293,6500.0,POSTED,2026-08-30T08:48:15,2026-08-30,MATCHED
TXN00294,LEDG_TXN00294,3500.0,POSTED,2026-09-01T16:23:24,2026-09-01,MATCHED
TXN00295,LEDG_TXN00295,4999.0,POSTED,2026-08-27T19:05:39,2026-08-27,MATCHED
TXN00296,LEDG_TXN00296,6500.0,POSTED,2026-08-31T09:19:51,2026-08-31,MATCHED
TXN00297,LEDG_TXN00297,3500.0,POSTED,2026-08-27T11:07:43,2026-08-27,MATCHED
TXN00298,LEDG_TXN00298,250.0,POSTED,2026-08-27T17:19:52,2026-08-27,MATCHED
TXN00299,LEDG_TXN00299,12000.0,POSTED,2026-09-03T20:47:41,2026-09-03,MATCHED
TXN00300,LEDG_TXN00300,12000.0,POSTED,2026-08-30T19:58:31,2026-08-30,DISCREPANCY
TXN00301,LEDG_TXN00301,999.0,POSTED,2026-09-01T17:19:33,2026-09-01,MATCHED
TXN00302,LEDG_TXN00302,15000.0,POSTED,2026-08-27T17:38:42,2026-08-27,MATCHED
TXN00303,LEDG_TXN00303,3500.0,POSTED,2026-08-30T20:34:32,2026-08-30,MATCHED
TXN00304,LEDG_TXN00304,499.0,POSTED,2026-08-30T12:45:41,2026-08-30,MATCHED
TXN00305,LEDG_TXN00305,6500.0,POSTED,2026-08-28T19:29:19,2026-08-28,MATCHED
TXN00306,LEDG_TXN00306,1500.0,POSTED,2026-08-28T11:46:58,2026-08-28,MATCHED
TXN00307,LEDG_TXN00307,4999.0,POSTED,2026-09-01T14:41:39,2026-09-01,MATCHED
TXN00308,LEDG_TXN00308,12000.0,POSTED,2026-09-03T18:04:31,2026-09-03,MATCHED
TXN00309,LEDG_TXN00309,8900.0,POSTED,2026-08-30T10:20:26,2026-08-30,MATCHED
TXN00310,LEDG_TXN00310,2499.0,POSTED,2026-09-01T10:27:58,2026-09-01,MATCHED
TXN00311,LEDG_TXN00311,6500.0,POSTED,2026-09-03T11:30:40,2026-09-03,MATCHED
TXN00312,LEDG_TXN00312,3500.0,POSTED,2026-09-03T14:11:51,2026-09-03,MATCHED
TXN00313,LEDG_TXN00313,1500.0,POSTED,2026-08-29T17:09:02,2026-08-29,MATCHED
TXN00314,LEDG_TXN00314,250.0,POSTED,2026-08-29T10:20:08,2026-08-29,MATCHED
TXN00315,LEDG_TXN00315,15000.0,POSTED,2026-08-29T11:07:02,2026-08-29,MATCHED
TXN00316,LEDG_TXN00316,250.0,POSTED,2026-08-31T11:28:51,2026-08-31,MATCHED
TXN00317,LEDG_TXN00317,8900.0,POSTED,2026-08-27T10:14:38,2026-08-27,MATCHED
TXN00318,LEDG_TXN00318,15000.0,POSTED,2026-09-04T20:01:48,2026-09-04,MATCHED
TXN00319,LEDG_TXN00319,3500.0,POSTED,2026-08-29T12:28:46,2026-08-29,MATCHED
TXN00320,LEDG_TXN00320,3500.0,POSTED,2026-09-04T18:12:19,2026-09-04,MATCHED
TXN00321,LEDG_TXN00321,6500.0,POSTED,2026-09-04T18:07:06,2026-09-04,DISCREPANCY
TXN00322,LEDG_TXN00322,250.0,POSTED,2026-09-01T11:51:59,2026-09-01,MATCHED
TXN00323,LEDG_TXN00323,12000.0,POSTED,2026-09-01T15:22:55,2026-09-01,MATCHED
TXN00324,LEDG_TXN00324,1200.0,POSTED,2026-09-01T19:21:31,2026-09-01,MATCHED
TXN00325,LEDG_TXN00325,1200.0,POSTED,2026-08-29T15:42:40,2026-08-29,MATCHED
TXN00326,LEDG_TXN00326,12000.0,POSTED,2026-08-31T20:47:45,2026-08-31,MATCHED
TXN00327,LEDG_TXN00327,4999.0,POSTED,2026-09-02T17:28:52,2026-09-02,MATCHED
TXN00328,LEDG_TXN00328,4999.0,POSTED,2026-09-01T12:34:46,2026-09-01,MATCHED
TXN00329,LEDG_TXN00329,6500.0,POSTED,2026-09-02T08:40:08,2026-09-02,MATCHED
TXN00330,LEDG_TXN00330,8900.0,POSTED,2026-08-27T13:21:23,2026-08-27,MATCHED
TXN00331,LEDG_TXN00331,12000.0,POSTED,2026-08-28T15:55:57,2026-08-28,MATCHED
TXN00332,LEDG_TXN00332,8900.0,POSTED,2026-09-02T11:32:32,2026-09-02,MATCHED
TXN00333,LEDG_TXN00333,2500.0,POSTED,2026-09-01T18:09:12,2026-09-01,MATCHED
TXN00334,LEDG_TXN00334,8900.0,POSTED,2026-09-04T18:32:28,2026-09-04,MATCHED
TXN00335,LEDG_TXN00335,250.0,POSTED,2026-08-30T08:52:43,2026-08-30,MATCHED
TXN00336,LEDG_TXN00336,15000.0,POSTED,2026-08-28T18:15:18,2026-08-28,MATCHED
TXN00337,LEDG_TXN00337,15000.0,POSTED,2026-08-30T15:00:23,2026-08-30,MATCHED
TXN00338,LEDG_TXN00338,250.0,POSTED,2026-08-31T19:01:46,2026-08-31,MATCHED
TXN00339,LEDG_TXN00339,499.0,POSTED,2026-08-27T17:57:56,2026-08-27,MATCHED
TXN00340,LEDG_TXN00340,1200.0,POSTED,2026-09-04T19:35:22,2026-09-04,MATCHED
TXN00341,LEDG_TXN00341,3500.0,POSTED,2026-08-27T20:59:22,2026-08-27,MATCHED
TXN00342,LEDG_TXN00342,8900.0,POSTED,2026-09-03T18:57:46,2026-09-03,MATCHED
TXN00343,LEDG_TXN00343,2500.0,POSTED,2026-09-01T18:22:24,2026-09-01,MATCHED
TXN00344,LEDG_TXN00344,2499.0,POSTED,2026-08-29T16:32:03,2026-08-29,MATCHED
TXN00345,LEDG_TXN00345,3500.0,POSTED,2026-09-04T09:52:55,2026-09-04,MATCHED
TXN00346,LEDG_TXN00346,12000.0,POSTED,2026-08-31T18:09:55,2026-08-31,MATCHED
TXN00347,LEDG_TXN00347,250.0,POSTED,2026-08-31T16:00:26,2026-08-31,MATCHED
TXN00348,LEDG_TXN00348,8900.0,POSTED,2026-08-31T14:59:38,2026-08-31,MATCHED
TXN00349,LEDG_TXN00349,15000.0,POSTED,2026-08-29T13:07:54,2026-08-29,MATCHED
TXN00350,LEDG_TXN00350,250.0,POSTED,2026-09-03T08:35:28,2026-09-03,MATCHED
TXN00351,LEDG_TXN00351,250.0,POSTED,2026-09-01T17:09:01,2026-09-01,MATCHED
TXN00352,LEDG_TXN00352,3500.0,POSTED,2026-08-29T11:13:47,2026-08-29,MATCHED
TXN00353,LEDG_TXN00353,2500.0,POSTED,2026-08-29T13:13:50,2026-08-29,MATCHED
TXN00354,LEDG_TXN00354,8900.0,POSTED,2026-09-01T09:09:35,2026-09-01,MATCHED
TXN00355,LEDG_TXN00355,250.0,POSTED,2026-08-30T10:36:30,2026-08-30,MATCHED
TXN00356,LEDG_TXN00356,1200.0,POSTED,2026-08-31T19:53:06,2026-08-31,MATCHED
TXN00357,LEDG_TXN00357,4999.0,POSTED,2026-09-03T08:20:37,2026-09-03,MATCHED
TXN00358,LEDG_TXN00358,15000.0,POSTED,2026-09-02T08:33:20,2026-09-02,MATCHED
TXN00359,LEDG_TXN00359,12000.0,POSTED,2026-08-31T09:45:40,2026-08-31,MATCHED
TXN00360,LEDG_TXN00360,1500.0,POSTED,2026-09-04T13:11:31,2026-09-04,MATCHED
TXN00361,LEDG_TXN00361,4999.0,POSTED,2026-08-30T09:41:55,2026-08-30,MATCHED
TXN00362,LEDG_TXN00362,999.0,POSTED,2026-08-28T20:43:39,2026-08-28,MATCHED
TXN00363,LEDG_TXN00363,3500.0,POSTED,2026-08-30T18:22:58,2026-08-30,MATCHED
TXN00364,LEDG_TXN00364,1200.0,POSTED,2026-08-28T08:17:21,2026-08-28,MATCHED
TXN00366,LEDG_TXN00366,499.0,POSTED,2026-08-29T10:27:45,2026-08-29,MATCHED
TXN00368,LEDG_TXN00368,499.0,POSTED,2026-08-31T13:57:07,2026-08-31,MATCHED
TXN00369,LEDG_TXN00369,2499.0,POSTED,2026-08-28T17:26:55,2026-08-28,MATCHED
TXN00370,LEDG_TXN00370,22000.0,POSTED,2026-08-29T12:51:42,2026-08-29,MATCHED
TXN00371,LEDG_TXN00371,250.0,POSTED,2026-09-02T13:52:50,2026-09-02,MATCHED
TXN00372,LEDG_TXN00372,12000.0,POSTED,2026-08-29T12:08:27,2026-08-29,MATCHED
TXN00373,LEDG_TXN00373,1200.0,POSTED,2026-09-03T15:28:55,2026-09-03,MATCHED
TXN00374,LEDG_TXN00374,999.0,POSTED,2026-08-30T12:29:35,2026-08-30,MATCHED
TXN00375,LEDG_TXN00375,8900.0,POSTED,2026-09-01T14:49:07,2026-09-01,MATCHED
TXN00376,LEDG_TXN00376,2499.0,POSTED,2026-09-01T11:59:29,2026-09-01,MATCHED
TXN00377,LEDG_TXN00377,499.0,POSTED,2026-09-01T12:57:52,2026-09-01,MATCHED
TXN00378,LEDG_TXN00378,1500.0,POSTED,2026-08-30T12:22:47,2026-08-30,MATCHED
TXN00379,LEDG_TXN00379,2499.0,POSTED,2026-08-27T14:05:27,2026-08-27,MATCHED
TXN00380,LEDG_TXN00380,8900.0,POSTED,2026-09-03T17:57:51,2026-09-03,MATCHED
TXN00381,LEDG_TXN00381,1200.0,POSTED,2026-09-01T20:32:28,2026-09-01,MATCHED
TXN00382,LEDG_TXN00382,499.0,POSTED,2026-08-27T15:23:52,2026-08-27,MATCHED
TXN00383,LEDG_TXN00383,1200.0,POSTED,2026-08-28T20:41:39,2026-08-28,MATCHED
TXN00384,LEDG_TXN00384,1500.0,POSTED,2026-08-29T10:55:09,2026-08-29,MATCHED
TXN00385,LEDG_TXN00385,4999.0,POSTED,2026-09-01T19:13:26,2026-09-01,MATCHED
TXN00386,LEDG_TXN00386,999.0,POSTED,2026-08-28T14:40:05,2026-08-28,MATCHED
TXN00387,LEDG_TXN00387,6500.0,POSTED,2026-08-29T19:38:06,2026-08-29,MATCHED
TXN00388,LEDG_TXN00388,2499.0,POSTED,2026-09-04T17:44:11,2026-09-04,MATCHED
TXN00389,LEDG_TXN00389,6500.0,POSTED,2026-08-29T19:49:30,2026-08-29,MATCHED
TXN00390,LEDG_TXN00390,8900.0,POSTED,2026-08-27T08:50:07,2026-08-27,MATCHED
TXN00391,LEDG_TXN00391,3500.0,POSTED,2026-08-31T15:04:10,2026-08-31,MATCHED
TXN00392,LEDG_TXN00392,499.0,POSTED,2026-09-02T14:21:51,2026-09-02,MATCHED
TXN00393,LEDG_TXN00393,1200.0,POSTED,2026-09-01T17:14:18,2026-09-01,MATCHED
TXN00394,LEDG_TXN00394,999.0,POSTED,2026-08-29T19:57:16,2026-08-29,MATCHED
TXN00395,LEDG_TXN00395,4999.0,POSTED,2026-08-29T13:40:30,2026-08-29,MATCHED
TXN00396,LEDG_TXN00396,6500.0,POSTED,2026-09-01T08:37:56,2026-09-01,MATCHED
TXN00397,LEDG_TXN00397,8900.0,POSTED,2026-08-28T19:55:53,2026-08-28,MATCHED
TXN00398,LEDG_TXN00398,12000.0,POSTED,2026-09-01T14:11:33,2026-09-01,MATCHED
TXN00399,LEDG_TXN00399,6500.0,POSTED,2026-09-01T12:05:57,2026-09-01,MATCHED
TXN00400,LEDG_TXN00400,250.0,POSTED,2026-08-30T09:03:51,2026-08-30,MATCHED
TXN00401,LEDG_TXN00401,2499.0,POSTED,2026-09-04T14:33:15,2026-09-04,MATCHED
TXN00402,LEDG_TXN00402,2499.0,POSTED,2026-08-30T13:35:24,2026-08-30,MATCHED
TXN00403,LEDG_TXN00403,3500.0,POSTED,2026-09-02T08:10:54,2026-09-02,MATCHED
TXN00404,LEDG_TXN00404,3500.0,POSTED,2026-08-31T13:19:54,2026-08-31,MATCHED
TXN00405,LEDG_TXN00405,6500.0,POSTED,2026-08-29T12:19:17,2026-08-29,MATCHED
TXN00406,LEDG_TXN00406,6500.0,POSTED,2026-08-29T16:43:30,2026-08-29,MATCHED
TXN00407,LEDG_TXN00407,250.0,POSTED,2026-09-04T11:39:32,2026-09-04,MATCHED
TXN00408,LEDG_TXN00408,15000.0,POSTED,2026-08-29T12:59:27,2026-08-29,MATCHED
TXN00409,LEDG_TXN00409,1500.0,POSTED,2026-08-27T08:54:54,2026-08-27,MATCHED
TXN00410,LEDG_TXN00410,8900.0,POSTED,2026-09-04T17:43:22,2026-09-04,MATCHED
TXN00411,LEDG_TXN00411,8900.0,POSTED,2026-09-04T11:35:54,2026-09-04,MATCHED
TXN00412,LEDG_TXN00412,3500.0,POSTED,2026-08-29T14:05:35,2026-08-29,MATCHED
TXN00413,LEDG_TXN00413,250.0,POSTED,2026-09-01T17:33:41,2026-09-01,MATCHED
TXN00414,LEDG_TXN00414,1500.0,POSTED,2026-08-31T11:02:05,2026-08-31,MATCHED
TXN00415,LEDG_TXN00415,8900.0,POSTED,2026-08-28T13:45:33,2026-08-28,MATCHED
TXN00416,LEDG_TXN00416,12000.0,POSTED,2026-08-30T17:58:16,2026-08-30,MATCHED
TXN00417,LEDG_TXN00417,10000.0,POSTED,2026-09-01T17:36:13,2026-09-01,MATCHED
TXN00418,LEDG_TXN00418,6500.0,POSTED,2026-08-29T10:05:32,2026-08-29,TIMESTAMP_MISMATCH
TXN00419,LEDG_TXN00419,999.0,POSTED,2026-08-28T08:55:26,2026-08-28,TIMESTAMP_MISMATCH
TXN00420,LEDG_TXN00420,1500.0,POSTED,2026-08-27T19:49:20,2026-08-27,MATCHED
TXN00421,LEDG_TXN00421,250.0,POSTED,2026-09-04T15:26:18,2026-09-04,MATCHED
TXN00422,LEDG_TXN00422,499.0,POSTED,2026-09-02T10:06:32,2026-09-02,MATCHED
TXN00423,LEDG_TXN00423,3500.0,POSTED,2026-09-03T13:47:11,2026-09-03,MATCHED
TXN00424,LEDG_TXN00424,12000.0,POSTED,2026-09-04T19:25:45,2026-09-04,MATCHED
TXN00425,LEDG_TXN00425,250.0,POSTED,2026-09-03T19:04:55,2026-09-03,MATCHED
TXN00427,LEDG_TXN00427,2499.0,POSTED,2026-08-31T14:47:05,2026-08-31,MATCHED
TXN00428,LEDG_TXN00428,4999.0,POSTED,2026-09-02T16:02:40,2026-09-02,MATCHED
TXN00429,LEDG_TXN00429,2499.0,POSTED,2026-08-28T16:48:29,2026-08-28,MATCHED
TXN00430,LEDG_TXN00430,6500.0,POSTED,2026-08-30T16:33:15,2026-08-30,MATCHED
TXN00431,LEDG_TXN00431,8900.0,POSTED,2026-09-03T09:24:31,2026-09-03,MATCHED
TXN00432,LEDG_TXN00432,15000.0,POSTED,2026-08-29T19:09:58,2026-08-29,MATCHED
TXN00433,LEDG_TXN00433,499.0,POSTED,2026-08-30T19:00:08,2026-08-30,MATCHED
TXN00434,LEDG_TXN00434,8900.0,POSTED,2026-08-30T09:17:46,2026-08-30,MATCHED
TXN00435,LEDG_TXN00435,1200.0,POSTED,2026-09-04T16:49:24,2026-09-04,MATCHED
TXN00436,LEDG_TXN00436,2499.0,POSTED,2026-08-30T08:27:08,2026-08-30,MATCHED
TXN00437,LEDG_TXN00437,1200.0,POSTED,2026-09-03T17:00:10,2026-09-03,MATCHED
TXN00438,LEDG_TXN00438,999.0,POSTED,2026-08-29T19:17:58,2026-08-29,MATCHED
TXN00439,LEDG_TXN00439,250.0,POSTED,2026-08-27T15:59:27,2026-08-27,MATCHED
TXN00440,LEDG_TXN00440,1500.0,POSTED,2026-09-02T16:28:52,2026-09-02,MATCHED
TXN00441,LEDG_TXN00441,1500.0,POSTED,2026-09-02T09:34:37,2026-09-02,MATCHED
TXN00442,LEDG_TXN00442,6500.0,POSTED,2026-09-04T08:22:50,2026-09-04,MATCHED
TXN00444,LEDG_TXN00444,12000.0,POSTED,2026-08-31T18:32:23,2026-08-31,MATCHED
TXN00445,LEDG_TXN00445,1200.0,POSTED,2026-09-04T09:15:31,2026-09-04,MATCHED
TXN00446,LEDG_TXN00446,1200.0,POSTED,2026-09-01T17:36:19,2026-09-01,MATCHED
TXN00447,LEDG_TXN00447,999.0,POSTED,2026-08-31T16:01:22,2026-08-31,MATCHED
TXN00448,LEDG_TXN00448,5000.0,POSTED,2026-09-01T18:30:21,2026-09-01,MATCHED
TXN00449,LEDG_TXN00449,12000.0,POSTED,2026-08-29T19:56:30,2026-08-29,MATCHED
TXN00450,LEDG_TXN00450,12000.0,POSTED,2026-09-02T09:45:59,2026-09-02,MATCHED
TXN00451,LEDG_TXN00451,3500.0,POSTED,2026-08-30T12:33:28,2026-08-30,MATCHED
TXN00452,LEDG_TXN00452,499.0,POSTED,2026-08-30T16:34:28,2026-08-30,MATCHED
TXN00453,LEDG_TXN00453,999.0,POSTED,2026-09-04T13:10:29,2026-09-04,MATCHED
TXN00454,LEDG_TXN00454,1500.0,POSTED,2026-08-29T09:31:29,2026-08-29,MATCHED
TXN00455,LEDG_TXN00455,4999.0,POSTED,2026-08-29T20:32:33,2026-08-29,MATCHED
TXN00456,LEDG_TXN00456,1200.0,POSTED,2026-08-28T12:52:37,2026-08-28,MATCHED
TXN00457,LEDG_TXN00457,499.0,POSTED,2026-08-27T20:02:51,2026-08-27,MATCHED
TXN00458,LEDG_TXN00458,499.0,POSTED,2026-08-29T14:36:25,2026-08-29,MATCHED
TXN00459,LEDG_TXN00459,999.0,POSTED,2026-09-01T11:07:04,2026-09-01,MATCHED
TXN00460,LEDG_TXN00460,3500.0,POSTED,2026-08-31T16:31:49,2026-08-31,MATCHED
TXN00461,LEDG_TXN00461,1500.0,POSTED,2026-08-29T13:22:05,2026-08-29,MATCHED
TXN00462,LEDG_TXN00462,2499.0,POSTED,2026-09-03T11:26:11,2026-09-03,MATCHED
TXN00463,LEDG_TXN00463,250.0,POSTED,2026-09-02T20:38:26,2026-09-02,MATCHED
TXN00464,LEDG_TXN00464,2499.0,POSTED,2026-09-01T09:48:40,2026-09-01,MATCHED
TXN00465,LEDG_TXN00465,3500.0,POSTED,2026-09-03T15:59:38,2026-09-03,MATCHED
TXN00466,LEDG_TXN00466,2499.0,POSTED,2026-09-01T08:23:58,2026-09-01,MATCHED
TXN00467,LEDG_TXN00467,6500.0,POSTED,2026-08-29T15:25:57,2026-08-29,MATCHED
TXN00468,LEDG_TXN00468,2499.0,POSTED,2026-08-27T09:28:22,2026-08-27,MATCHED
TXN00469,LEDG_TXN00469,499.0,POSTED,2026-08-29T10:31:52,2026-08-29,MATCHED
TXN00470,LEDG_TXN00470,250.0,POSTED,2026-08-28T11:07:00,2026-08-28,MATCHED
TXN00471,LEDG_TXN00471,499.0,POSTED,2026-09-04T18:38:52,2026-09-04,MATCHED
TXN00472,LEDG_TXN00472,4999.0,POSTED,2026-08-28T19:57:43,2026-08-28,MATCHED
TXN00473,LEDG_TXN00473,3500.0,POSTED,2026-09-04T09:31:11,2026-09-04,MATCHED
TXN00474,LEDG_TXN00474,6500.0,POSTED,2026-08-29T20:45:20,2026-08-29,MATCHED
TXN00475,LEDG_TXN00475,4999.0,POSTED,2026-09-04T12:24:50,2026-09-04,MATCHED
TXN00476,LEDG_TXN00476,15000.0,POSTED,2026-09-04T12:14:06,2026-09-04,MATCHED
TXN00477,LEDG_TXN00477,999.0,POSTED,2026-08-30T14:12:03,2026-08-30,MATCHED
TXN00478,LEDG_TXN00478,999.0,POSTED,2026-08-31T18:36:09,2026-08-31,MATCHED
TXN00479,LEDG_TXN00479,499.0,POSTED,2026-09-02T14:41:14,2026-09-02,MATCHED
TXN00480,LEDG_TXN00480,3500.0,POSTED,2026-08-30T08:21:23,2026-08-30,MATCHED
TXN00481,LEDG_TXN00481,1200.0,POSTED,2026-09-02T08:18:24,2026-09-02,MATCHED
TXN00482,LEDG_TXN00482,8900.0,POSTED,2026-08-27T09:55:36,2026-08-27,MATCHED
TXN00483,LEDG_TXN00483,1200.0,POSTED,2026-08-28T11:50:22,2026-08-28,MATCHED
TXN00484,LEDG_TXN00484,8900.0,POSTED,2026-09-02T09:18:46,2026-09-02,TIMESTAMP_MISMATCH
TXN00485,LEDG_TXN00485,3500.0,POSTED,2026-08-28T12:21:09,2026-08-28,MATCHED
TXN00486,LEDG_TXN00486,3500.0,POSTED,2026-09-02T17:48:41,2026-09-02,MATCHED
TXN00487,LEDG_TXN00487,12000.0,POSTED,2026-08-28T15:01:26,2026-08-28,MATCHED
TXN00488,LEDG_TXN00488,1200.0,POSTED,2026-08-29T10:50:59,2026-08-29,MATCHED
TXN00489,LEDG_TXN00489,8900.0,POSTED,2026-09-04T14:02:37,2026-09-04,MATCHED
TXN00490,LEDG_TXN00490,3500.0,POSTED,2026-08-31T18:07:39,2026-08-31,MATCHED
TXN00491,LEDG_TXN00491,999.0,POSTED,2026-08-28T17:54:57,2026-08-28,MATCHED
TXN00492,LEDG_TXN00492,8900.0,POSTED,2026-08-31T13:25:09,2026-08-31,MATCHED
TXN00493,LEDG_TXN00493,15000.0,POSTED,2026-08-31T12:11:51,2026-08-31,MATCHED
TXN00494,LEDG_TXN00494,4999.0,POSTED,2026-08-29T08:21:41,2026-08-29,TIMESTAMP_MISMATCH
TXN00495,LEDG_TXN00495,6500.0,POSTED,2026-08-29T18:32:12,2026-08-29,MATCHED
TXN00496,LEDG_TXN00496,15000.0,POSTED,2026-08-28T20:15:57,2026-08-28,MATCHED
TXN00497,LEDG_TXN00497,1200.0,POSTED,2026-09-03T14:16:42,2026-09-03,MATCHED
TXN00498,LEDG_TXN00498,250.0,POSTED,2026-08-31T09:15:54,2026-08-31,MATCHED
TXN00499,LEDG_TXN00499,250.0,POSTED,2026-08-28T21:04:09,2026-08-28,MATCHED
TXN00500,LEDG_TXN00500,8900.0,POSTED,2026-08-29T15:01:21,2026-08-29,MATCHED
TXN00501,LEDG_TXN00501,3500.0,POSTED,2026-09-02T21:01:59,2026-09-02,MATCHED
TXN00502,LEDG_TXN00502,1500.0,POSTED,2026-08-28T15:07:17,2026-08-28,MATCHED
TXN00503,LEDG_TXN00503,8900.0,POSTED,2026-09-03T20:09:42,2026-09-03,MATCHED
TXN00504,LEDG_TXN00504,12000.0,POSTED,2026-08-30T18:16:50,2026-08-30,MATCHED
TXN00505,LEDG_TXN00505,12000.0,POSTED,2026-08-27T18:13:01,2026-08-27,MATCHED
TXN00506,LEDG_TXN00506,999.0,POSTED,2026-09-02T09:39:44,2026-09-02,MATCHED
TXN00507,LEDG_TXN00507,499.0,POSTED,2026-08-29T19:49:15,2026-08-29,MATCHED
TXN00508,LEDG_TXN00508,1200.0,POSTED,2026-09-02T15:55:25,2026-09-02,MATCHED
TXN00509,LEDG_TXN00509,499.0,POSTED,2026-09-04T10:00:00,2026-09-04,MATCHED
TXN00510,LEDG_TXN00510,1500.0,POSTED,2026-09-02T09:36:47,2026-09-02,MATCHED
TXN00511,LEDG_TXN00511,3500.0,POSTED,2026-09-03T16:52:18,2026-09-03,MATCHED
TXN00512,LEDG_TXN00512,499.0,POSTED,2026-08-30T11:29:33,2026-08-30,MATCHED
TXN00513,LEDG_TXN00513,1200.0,POSTED,2026-08-29T08:22:32,2026-08-29,MATCHED
TXN00514,LEDG_TXN00514,6500.0,POSTED,2026-08-29T17:17:22,2026-08-29,MATCHED
TXN00515,LEDG_TXN00515,999.0,POSTED,2026-09-04T09:30:28,2026-09-04,MATCHED
TXN00516,LEDG_TXN00516,6500.0,POSTED,2026-08-30T11:14:38,2026-08-30,MATCHED
TXN00517,LEDG_TXN00517,4999.0,POSTED,2026-08-30T13:19:26,2026-08-30,MATCHED
TXN00518,LEDG_TXN00518,3500.0,POSTED,2026-09-03T14:32:27,2026-09-03,MATCHED
TXN00519,LEDG_TXN00519,12000.0,POSTED,2026-09-01T12:51:36,2026-09-01,MATCHED
TXN00520,LEDG_TXN00520,250.0,POSTED,2026-09-03T13:29:57,2026-09-03,MATCHED
TXN00521,LEDG_TXN00521,12000.0,POSTED,2026-09-04T17:52:44,2026-09-04,MATCHED
TXN00522,LEDG_TXN00522,12000.0,POSTED,2026-08-28T10:36:43,2026-08-28,MATCHED
TXN00523,LEDG_TXN00523,10000.0,POSTED,2026-09-01T17:40:29,2026-09-01,MATCHED
TXN00524,LEDG_TXN00524,2499.0,POSTED,2026-08-30T16:46:48,2026-08-30,MATCHED
TXN00525,LEDG_TXN00525,499.0,POSTED,2026-08-31T08:13:05,2026-08-31,MATCHED
TXN00526,LEDG_TXN00526,1500.0,POSTED,2026-09-04T14:04:46,2026-09-04,DISCREPANCY
TXN00527,LEDG_TXN00527,2499.0,POSTED,2026-08-27T11:01:09,2026-08-27,MATCHED
TXN00528,LEDG_TXN00528,1500.0,POSTED,2026-09-03T18:18:16,2026-09-03,MATCHED
TXN00529,LEDG_TXN00529,15000.0,POSTED,2026-09-02T12:19:33,2026-09-02,MATCHED
TXN00530,LEDG_TXN00530,12000.0,POSTED,2026-08-29T16:52:21,2026-08-29,MATCHED
TXN00531,LEDG_TXN00531,6500.0,POSTED,2026-09-03T14:24:17,2026-09-03,MATCHED
TXN00532,LEDG_TXN00532,999.0,POSTED,2026-08-30T10:23:50,2026-08-30,MATCHED
TXN00533,LEDG_TXN00533,8900.0,POSTED,2026-08-29T13:50:38,2026-08-29,MATCHED
TXN00534,LEDG_TXN00534,499.0,POSTED,2026-08-29T15:54:11,2026-08-29,MATCHED
TXN00535,LEDG_TXN00535,4999.0,POSTED,2026-09-04T11:35:08,2026-09-04,MATCHED
TXN00536,LEDG_TXN00536,12000.0,POSTED,2026-09-02T19:01:50,2026-09-02,MATCHED
