transaction_id,bank_reference,bank_name,amount,bank_status,received_at,expected_settlement_at,settled_at,response_code,response_message
TXN00152,BNK_HDF_TXN00152,HDFC_BANK,1500.0,SETTLED,2026-09-03T08:43:34,2026-09-03T08:58:34,2026-09-03T08:50:34,SETTLED_OK,Bank response
TXN00153,BNK_AXI_TXN00153,AXIS_BANK,15000.0,SETTLED,2026-09-04T11:54:16,2026-09-04T12:09:16,2026-09-04T12:08:16,SETTLED_OK,Bank response
TXN00154,BNK_ICI_TXN00154,ICICI_BANK,12000.0,SETTLED,2026-09-04T15:27:37,2026-09-04T15:42:37,2026-09-04T15:40:37,SETTLED_OK,Bank response
TXN00155,BNK_SBI_TXN00155,SBI,15000.0,SETTLED,2026-09-02T08:24:58,2026-09-02T08:39:58,2026-09-02T08:36:58,SETTLED_OK,Bank response
TXN00156,BNK_SBI_TXN00156,SBI,6500.0,SETTLED,2026-08-28T09:32:36,2026-08-28T09:47:36,2026-08-28T09:45:36,SETTLED_OK,Bank response
TXN00157,BNK_ICI_TXN00157,ICICI_BANK,4999.0,SETTLED,2026-09-01T18:12:49,2026-09-01T18:27:49,2026-09-01T18:20:49,SETTLED_OK,Bank response
TXN00158,BNK_SBI_TXN00158,SBI,1500.0,SETTLED,2026-09-02T10:55:45,2026-09-02T11:10:45,2026-09-02T11:03:45,SETTLED_OK,Bank response
TXN00159,BNK_KOT_TXN00159,KOTAK_BANK,4999.0,SETTLED,2026-09-04T20:40:37,2026-09-04T20:55:37,2026-09-04T20:54:37,SETTLED_OK,Bank response
TXN00160,BNK_SBI_TXN00160,SBI,499.0,SETTLED,2026-08-27T08:28:46,2026-08-27T08:43:46,2026-08-27T08:35:46,SETTLED_OK,Bank response
TXN00161,BNK_ICI_TXN00161,ICICI_BANK,1200.0,SETTLED,2026-08-28T13:56:28,2026-08-28T14:11:28,2026-08-28T14:04:28,SETTLED_OK,Bank response
TXN00162,BNK_KOT_TXN00162,KOTAK_BANK,2499.0,SETTLED,2026-09-01T09:10:47,2026-09-01T09:25:47,2026-09-01T09:19:47,SETTLED_OK,Bank response
TXN00163,BNK_SBI_TXN00163,SBI,15000.0,SETTLED,2026-08-31T08:27:17,2026-08-31T08:42:17,2026-08-31T08:40:17,SETTLED_OK,Bank response
TXN00164,BNK_HDF_TXN00164,HDFC_BANK,6500.0,SETTLED,2026-08-28T20:13:56,2026-08-28T20:28:56,2026-08-28T20:20:56,SETTLED_OK,Bank response
TXN00165,BNK_AXI_TXN00165,AXIS_BANK,12000.0,SETTLED,2026-08-28T12:16:07,2026-08-28T12:31:07,2026-08-28T12:28:07,SETTLED_OK,Bank response
TXN00166,BNK_KOT_TXN00166,KOTAK_BANK,6500.0,SETTLED,2026-08-29T17:52:44,2026-08-29T18:07:44,2026-08-29T18:02:44,SETTLED_OK,Bank response
TXN00167,BNK_SBI_TXN00167,SBI,499.0,SETTLED,2026-09-04T09:03:33,2026-09-04T09:18:33,2026-09-04T09:14:33,SETTLED_OK,Bank response
TXN00168,BNK_SBI_TXN00168,SBI,1200.0,SETTLED,2026-08-29T20:47:11,2026-08-29T21:02:11,2026-08-29T21:01:11,SETTLED_OK,Bank response
TXN00169,BNK_KOT_TXN00169,KOTAK_BANK,4999.0,SETTLED,2026-08-29T08:53:30,2026-08-29T09:08:30,2026-08-29T09:01:30,SETTLED_OK,Bank response
TXN00170,BNK_ICI_TXN00170,ICICI_BANK,499.0,SETTLED,2026-08-28T08:46:13,2026-08-28T09:01:13,2026-08-28T09:00:13,SETTLED_OK,Bank response
TXN00171,BNK_SBI_TXN00171,SBI,4999.0,SETTLED,2026-08-27T08:14:24,2026-08-27T08:29:24,2026-08-27T08:21:24,SETTLED_OK,Bank response
TXN00172,BNK_KOT_TXN00172,KOTAK_BANK,3500.0,SETTLED,2026-08-29T20:42:43,2026-08-29T20:57:43,2026-08-29T20:50:43,SETTLED_OK,Bank response
TXN00173,BNK_KOT_TXN00173,KOTAK_BANK,499.0,SETTLED,2026-09-02T19:34:08,2026-09-02T19:49:08,2026-09-02T19:43:08,SETTLED_OK,Bank response
TXN00174,BNK_HDF_TXN00174,HDFC_BANK,1200.0,SETTLED,2026-08-28T11:30:00,2026-08-28T11:45:00,2026-08-28T11:43:00,SETTLED_OK,Bank response
TXN00175,BNK_ICI_TXN00175,ICICI_BANK,4999.0,SETTLED,2026-08-31T16:48:36,2026-08-31T17:03:36,2026-08-31T17:02:36,SETTLED_OK,Bank response
TXN00176,BNK_AXI_TXN00176,AXIS_BANK,250.0,SETTLED,2026-08-30T14:08:17,2026-08-30T14:23:17,2026-08-30T14:15:17,SETTLED_OK,Bank response
TXN00177,BNK_ICI_TXN00177,ICICI_BANK,499.0,SETTLED,2026-08-31T12:32:12,2026-08-31T12:47:12,2026-08-31T12:41:12,SETTLED_OK,Bank response
TXN00178,BNK_AXI_TXN00178,AXIS_BANK,250.0,SETTLED,2026-08-31T16:56:32,2026-08-31T17:11:32,2026-08-31T17:10:32,SETTLED_OK,Bank response
TXN00179,BNK_KOT_TXN00179,KOTAK_BANK,6500.0,SETTLED,2026-08-28T20:23:16,2026-08-28T20:38:16,2026-08-28T20:33:16,SETTLED_OK,Bank response
TXN00180,BNK_ICI_TXN00180,ICICI_BANK,999.0,SETTLED,2026-09-01T11:57:34,2026-09-01T12:12:34,2026-09-01T12:11:34,SETTLED_OK,Bank response
TXN00181,BNK_AXI_TXN00181,AXIS_BANK,12000.0,SETTLED,2026-08-30T15:17:48,2026-08-30T15:32:48,2026-08-30T15:24:48,SETTLED_OK,Bank response
TXN00182,BNK_SBI_TXN00182,SBI,499.0,SETTLED,2026-08-31T14:41:26,2026-08-31T14:56:26,2026-08-31T14:53:26,SETTLED_OK,Bank response
TXN00183,BNK_HDF_TXN00183,HDFC_BANK,999.0,SETTLED,2026-08-27T14:58:27,2026-08-27T15:13:27,2026-08-27T15:05:27,SETTLED_OK,Bank response
TXN00184,BNK_ICI_TXN00184,ICICI_BANK,6500.0,SETTLED,2026-09-01T08:53:56,2026-09-01T09:08:56,2026-09-01T09:04:56,SETTLED_OK,Bank response
TXN00185,BNK_HDF_TXN00185,HDFC_BANK,6500.0,SETTLED,2026-08-30T17:09:50,2026-08-30T17:24:50,2026-08-30T17:20:50,SETTLED_OK,Bank response
TXN00186,BNK_SBI_TXN00186,SBI,499.0,SETTLED,2026-09-02T19:28:45,2026-09-02T19:43:45,2026-09-02T19:42:45,SETTLED_OK,Bank response
TXN00187,BNK_SBI_TXN00187,SBI,2499.0,SETTLED,2026-09-02T14:32:34,2026-09-02T14:47:34,2026-09-02T14:40:34,SETTLED_OK,Bank response
TXN00188,BNK_ICI_TXN00188,ICICI_BANK,499.0,SETTLED,2026-09-03T11:20:30,2026-09-03T11:35:30,2026-09-03T11:34:30,SETTLED_OK,Bank response
TXN00189,BNK_AXI_TXN00189,AXIS_BANK,4999.0,SETTLED,2026-09-04T12:51:11,2026-09-04T13:06:11,2026-09-04T13:04:11,SETTLED_OK,Bank response
TXN00190,BNK_ICI_TXN00190,ICICI_BANK,499.0,SETTLED,2026-08-31T13:49:12,2026-08-31T14:04:12,2026-08-31T13:56:12,SETTLED_OK,Bank response
TXN00191,BNK_HDF_TXN00191,HDFC_BANK,8900.0,SETTLED,2026-08-28T11:39:09,2026-08-28T11:54:09,2026-08-28T11:48:09,SETTLED_OK,Bank response
TXN00192,BNK_ICI_TXN00192,ICICI_BANK,12000.0,SETTLED,2026-08-29T18:04:14,2026-08-29T18:19:14,2026-08-29T18:12:14,SETTLED_OK,Bank response
TXN00193,BNK_SBI_TXN00193,SBI,2499.0,SETTLED,2026-08-29T14:50:25,2026-08-29T15:05:25,2026-08-29T14:57:25,SETTLED_OK,Bank response
TXN00194,BNK_SBI_TXN00194,SBI,4999.0,SETTLED,2026-08-27T15:07:13,2026-08-27T15:22:13,2026-08-27T15:14:13,SETTLED_OK,Bank response
TXN00195,BNK_AXI_TXN00195,AXIS_BANK,6500.0,SETTLED,2026-09-02T20:42:55,2026-09-02T20:57:55,2026-09-02T20:53:55,SETTLED_OK,Bank response
TXN00196,BNK_SBI_TXN00196,SBI,999.0,SETTLED,2026-09-02T11:34:29,2026-09-02T11:49:29,2026-09-02T11:44:29,SETTLED_OK,Bank response
TXN00197,BNK_AXI_TXN00197,AXIS_BANK,8900.0,SETTLED,2026-08-30T14:04:30,2026-08-30T14:19:30,2026-08-30T14:12:30,SETTLED_OK,Bank response
TXN00198,BNK_AXI_TXN00198,AXIS_BANK,6500.0,SETTLED,2026-09-02T15:12:50,2026-09-02T15:27:50,2026-09-02T15:20:50,SETTLED_OK,Bank response
TXN00199,BNK_ICI_TXN00199,ICICI_BANK,3500.0,SETTLED,2026-08-31T15:43:14,2026-08-31T15:58:14,2026-08-31T15:56:14,SETTLED_OK,Bank response
TXN00200,BNK_SBI_TXN00200,SBI,3500.0,SETTLED,2026-08-30T19:37:38,2026-08-30T19:52:38,2026-08-30T19:46:38,SETTLED_OK,Bank response
TXN00201,BNK_ICI_TXN00201,ICICI_BANK,4999.0,SETTLED,2026-09-04T19:34:02,2026-09-04T19:49:02,2026-09-04T19:44:02,SETTLED_OK,Bank response
TXN00202,BNK_AXI_TXN00202,AXIS_BANK,2499.0,SETTLED,2026-09-02T10:05:10,2026-09-02T10:20:10,2026-09-02T10:19:10,SETTLED_OK,Bank response
TXN00203,BNK_KOT_TXN00203,KOTAK_BANK,3500.0,SETTLED,2026-09-02T15:14:00,2026-09-02T15:29:00,2026-09-02T15:21:00,SETTLED_OK,Bank response
TXN00204,BNK_HDF_TXN00204,HDFC_BANK,15000.0,SETTLED,2026-08-30T11:45:21,2026-08-30T12:00:21,2026-08-30T11:59:21,SETTLED_OK,Bank response
TXN00205,BNK_KOT_TXN00205,KOTAK_BANK,2499.0,SETTLED,2026-08-31T15:46:40,2026-08-31T16:01:40,2026-08-31T15:59:40,SETTLED_OK,Bank response
TXN00206,BNK_HDF_TXN00206,HDFC_BANK,999.0,SETTLED,2026-08-28T20:34:43,2026-08-28T20:49:43,2026-08-28T20:42:43,SETTLED_OK,Bank response
TXN00207,BNK_AXI_TXN00207,AXIS_BANK,999.0,SETTLED,2026-08-29T10:05:00,2026-08-29T10:20:00,2026-08-29T10:18:00,SETTLED_OK,Bank response
TXN00208,BNK_AXI_TXN00208,AXIS_BANK,3500.0,SETTLED,2026-09-04T18:57:52,2026-09-04T19:12:52,2026-09-04T19:05:52,SETTLED_OK,Bank response
TXN00209,BNK_SBI_TXN00209,SBI,2499.0,SETTLED,2026-09-01T17:57:47,2026-09-01T18:12:47,2026-09-01T18:05:47,SETTLED_OK,Bank response
TXN00210,BNK_ICI_TXN00210,ICICI_BANK,3500.0,SETTLED,2026-08-27T13:12:17,2026-08-27T13:27:17,2026-08-27T13:24:17,SETTLED_OK,Bank response
TXN00212,BNK_HDF_TXN00212,HDFC_BANK,499.0,SETTLED,2026-08-27T14:35:38,2026-08-27T14:50:38,2026-08-27T14:46:38,SETTLED_OK,Bank response
TXN00213,BNK_ICI_TXN00213,ICICI_BANK,2499.0,SETTLED,2026-08-28T20:03:47,2026-08-28T20:18:47,2026-08-28T20:14:47,SETTLED_OK,Bank response
TXN00214,BNK_AXI_TXN00214,AXIS_BANK,1500.0,SETTLED,2026-08-31T10:18:45,2026-08-31T10:33:45,2026-08-31T10:31:45,SETTLED_OK,Bank response
TXN00215,BNK_KOT_TXN00215,KOTAK_BANK,1200.0,SETTLED,2026-08-31T20:29:59,2026-08-31T20:44:59,2026-08-31T20:40:59,SETTLED_OK,Bank response
TXN00216,BNK_AXI_TXN00216,AXIS_BANK,2499.0,SETTLED,2026-08-31T12:04:48,2026-08-31T12:19:48,2026-08-31T12:15:48,SETTLED_OK,Bank response
TXN00217,BNK_ICI_TXN00217,ICICI_BANK,4999.0,SETTLED,2026-08-29T15:45:37,2026-08-29T16:00:37,2026-08-29T15:57:37,SETTLED_OK,Bank response
TXN00218,BNK_AXI_TXN00218,AXIS_BANK,1500.0,SETTLED,2026-08-29T13:42:17,2026-08-29T13:57:17,2026-08-29T13:50:17,SETTLED_OK,Bank response
TXN00219,BNK_AXI_TXN00219,AXIS_BANK,999.0,SETTLED,2026-08-27T18:23:28,2026-08-27T18:38:28,2026-08-27T18:33:28,SETTLED_OK,Bank response
TXN00220,BNK_KOT_TXN00220,KOTAK_BANK,12000.0,SETTLED,2026-08-30T12:41:05,2026-08-30T12:56:05,2026-08-30T12:55:05,SETTLED_OK,Bank response
TXN00221,BNK_AXI_TXN00221,AXIS_BANK,4999.0,SETTLED,2026-08-28T08:28:16,2026-08-28T08:43:16,2026-08-28T08:40:16,SETTLED_OK,Bank response
TXN00222,BNK_HDF_TXN00222,HDFC_BANK,999.0,SETTLED,2026-08-27T17:54:51,2026-08-27T18:09:51,2026-08-27T18:07:51,SETTLED_OK,Bank response
TXN00223,BNK_ICI_TXN00223,ICICI_BANK,8900.0,SETTLED,2026-08-28T12:18:00,2026-08-28T12:33:00,2026-08-28T12:30:00,SETTLED_OK,Bank response
TXN00224,BNK_ICI_TXN00224,ICICI_BANK,999.0,SETTLED,2026-08-30T11:12:19,2026-08-30T11:27:19,2026-08-30T11:26:19,SETTLED_OK,Bank response
TXN00225,BNK_SBI_TXN00225,SBI,15000.0,SETTLED,2026-09-04T08:09:03,2026-09-04T08:24:03,2026-09-04T08:18:03,SETTLED_OK,Bank response
TXN00226,BNK_HDF_TXN00226,HDFC_BANK,6500.0,SETTLED,2026-09-02T14:39:11,2026-09-02T14:54:11,2026-09-02T14:50:11,SETTLED_OK,Bank response
TXN00227,BNK_ICI_TXN00227,ICICI_BANK,3500.0,SETTLED,2026-08-29T12:55:55,2026-08-29T13:10:55,2026-08-29T13:07:55,SETTLED_OK,Bank response
TXN00228,BNK_HDF_TXN00228,HDFC_BANK,6500.0,SETTLED,2026-08-29T17:48:52,2026-08-29T18:03:52,2026-08-29T17:58:52,SETTLED_OK,Bank response
TXN00229,BNK_HDF_TXN00229,HDFC_BANK,2499.0,SETTLED,2026-09-04T17:05:12,2026-09-04T17:20:12,2026-09-04T17:17:12,SETTLED_OK,Bank response
TXN00230,BNK_ICI_TXN00230,ICICI_BANK,499.0,SETTLED,2026-08-29T15:27:00,2026-08-29T15:42:00,2026-08-29T15:36:00,SETTLED_OK,Bank response
TXN00231,BNK_HDF_TXN00231,HDFC_BANK,1500.0,SETTLED,2026-09-03T14:13:05,2026-09-03T14:28:05,2026-09-03T14:20:05,SETTLED_OK,Bank response
TXN00232,BNK_HDF_TXN00232,HDFC_BANK,499.0,SETTLED,2026-09-04T10:26:43,2026-09-04T10:41:43,2026-09-04T09:47:28,SETTLED_OK,Bank response
TXN00233,BNK_AXI_TXN00233,AXIS_BANK,4999.0,SETTLED,2026-08-27T14:55:42,2026-08-27T15:10:42,2026-08-27T15:03:42,SETTLED_OK,Bank response
TXN00234,BNK_HDF_TXN00234,HDFC_BANK,8900.0,SETTLED,2026-08-30T19:03:24,2026-08-30T19:18:24,2026-08-30T19:14:24,SETTLED_OK,Bank response
TXN00235,BNK_KOT_TXN00235,KOTAK_BANK,6500.0,SETTLED,2026-08-31T18:49:17,2026-08-31T19:04:17,2026-08-31T18:59:17,SETTLED_OK,Bank response
TXN00236,BNK_ICI_TXN00236,ICICI_BANK,1200.0,SETTLED,2026-08-27T09:24:07,2026-08-27T09:39:07,2026-08-27T09:33:07,SETTLED_OK,Bank response
TXN00237,BNK_ICI_TXN00237,ICICI_BANK,499.0,SETTLED,2026-09-01T09:38:55,2026-09-01T09:53:55,2026-09-01T09:45:55,SETTLED_OK,Bank response
TXN00238,BNK_AXI_TXN00238,AXIS_BANK,999.0,SETTLED,2026-08-30T12:31:01,2026-08-30T12:46:01,2026-08-30T12:43:01,SETTLED_OK,Bank response
TXN00239,BNK_KOT_TXN00239,KOTAK_BANK,12000.0,SETTLED,2026-08-30T19:53:53,2026-08-30T20:08:53,2026-08-30T20:05:53,SETTLED_OK,Bank response
TXN00240,BNK_SBI_TXN00240,SBI,4999.0,SETTLED,2026-08-28T15:04:13,2026-08-28T15:19:13,2026-08-28T15:15:13,SETTLED_OK,Bank response
TXN00241,BNK_HDF_TXN00241,HDFC_BANK,15000.0,SETTLED,2026-08-29T11:20:51,2026-08-29T11:35:51,2026-08-29T12:45:23,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN00242,BNK_ICI_TXN00242,ICICI_BANK,12000.0,SETTLED,2026-09-04T15:47:07,2026-09-04T16:02:07,2026-09-04T16:01:07,SETTLED_OK,Bank response
TXN00243,BNK_KOT_TXN00243,KOTAK_BANK,1200.0,SETTLED,2026-08-29T19:35:07,2026-08-29T19:50:07,2026-08-29T19:43:07,SETTLED_OK,Bank response
TXN00244,BNK_ICI_TXN00244,ICICI_BANK,15000.0,SETTLED,2026-09-03T20:12:42,2026-09-03T20:27:42,2026-09-03T20:19:42,SETTLED_OK,Bank response
TXN00245,BNK_KOT_TXN00245,KOTAK_BANK,1200.0,SETTLED,2026-08-27T13:21:24,2026-08-27T13:36:24,2026-08-27T13:29:24,SETTLED_OK,Bank response
TXN00246,BNK_ICI_TXN00246,ICICI_BANK,250.0,SETTLED,2026-08-29T10:56:47,2026-08-29T11:11:47,2026-08-29T11:05:47,SETTLED_OK,Bank response
TXN00247,BNK_AXI_TXN00247,AXIS_BANK,4999.0,SETTLED,2026-08-28T20:57:58,2026-08-28T21:12:58,2026-08-28T21:08:58,SETTLED_OK,Bank response
TXN00248,BNK_ICI_TXN00248,ICICI_BANK,999.0,SETTLED,2026-08-30T09:55:24,2026-08-30T10:10:24,2026-08-30T10:05:24,SETTLED_OK,Bank response
TXN00249,BNK_ICI_TXN00249,ICICI_BANK,15000.0,SETTLED,2026-08-29T20:02:14,2026-08-29T20:17:14,2026-08-29T20:09:14,SETTLED_OK,Bank response
TXN00250,BNK_AXI_TXN00250,AXIS_BANK,2499.0,SETTLED,2026-08-27T08:18:29,2026-08-27T08:33:29,2026-08-27T08:26:29,SETTLED_OK,Bank response
TXN00251,BNK_HDF_TXN00251,HDFC_BANK,250.0,SETTLED,2026-08-27T12:42:37,2026-08-27T12:57:37,2026-08-27T12:56:37,SETTLED_OK,Bank response
TXN00252,BNK_HDF_TXN00252,HDFC_BANK,5000.0,SETTLED,2026-09-04T14:12:09,2026-09-04T14:27:09,2026-09-04T15:49:18,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN00253,BNK_ICI_TXN00253,ICICI_BANK,4999.0,SETTLED,2026-09-01T10:21:01,2026-09-01T10:36:01,2026-09-01T10:32:01,SETTLED_OK,Bank response
TXN00254,BNK_HDF_TXN00254,HDFC_BANK,999.0,SETTLED,2026-08-28T09:01:14,2026-08-28T09:16:14,2026-08-28T09:10:14,SETTLED_OK,Bank response
TXN00255,BNK_AXI_TXN00255,AXIS_BANK,250.0,SETTLED,2026-08-28T18:49:07,2026-08-28T19:04:07,2026-08-28T18:57:07,SETTLED_OK,Bank response
TXN00256,BNK_KOT_TXN00256,KOTAK_BANK,2499.0,SETTLED,2026-09-01T08:02:04,2026-09-01T08:17:04,2026-09-01T08:13:04,SETTLED_OK,Bank response
TXN00257,BNK_HDF_TXN00257,HDFC_BANK,1200.0,SETTLED,2026-09-03T14:43:15,2026-09-03T14:58:15,2026-09-03T14:51:15,SETTLED_OK,Bank response
TXN00258,BNK_KOT_TXN00258,KOTAK_BANK,3500.0,SETTLED,2026-09-02T12:46:18,2026-09-02T13:01:18,2026-09-02T12:59:18,SETTLED_OK,Bank response
TXN00259,BNK_SBI_TXN00259,SBI,1200.0,SETTLED,2026-09-03T10:00:21,2026-09-03T10:15:21,2026-09-03T10:07:21,SETTLED_OK,Bank response
TXN00260,BNK_KOT_TXN00260,KOTAK_BANK,250.0,SETTLED,2026-08-31T15:28:25,2026-08-31T15:43:25,2026-08-31T15:38:25,SETTLED_OK,Bank response
TXN00261,BNK_HDF_TXN00261,HDFC_BANK,4999.0,SETTLED,2026-08-31T14:52:28,2026-08-31T15:07:28,2026-08-31T14:59:28,SETTLED_OK,Bank response
TXN00262,BNK_AXI_TXN00262,AXIS_BANK,999.0,SETTLED,2026-08-27T10:20:45,2026-08-27T10:35:45,2026-08-27T10:31:45,SETTLED_OK,Bank response
TXN00263,BNK_SBI_TXN00263,SBI,999.0,SETTLED,2026-08-30T09:50:53,2026-08-30T10:05:53,2026-08-30T09:58:53,SETTLED_OK,Bank response
TXN00264,BNK_ICI_TXN00264,ICICI_BANK,8900.0,SETTLED,2026-08-29T17:17:29,2026-08-29T17:32:29,2026-08-29T17:27:29,SETTLED_OK,Bank response
TXN00265,BNK_SBI_TXN00265,SBI,999.0,SETTLED,2026-09-01T14:55:47,2026-09-01T15:10:47,2026-09-01T15:09:47,SETTLED_OK,Bank response
TXN00266,BNK_AXI_TXN00266,AXIS_BANK,15000.0,SETTLED,2026-09-02T11:34:48,2026-09-02T11:49:48,2026-09-02T11:48:48,SETTLED_OK,Bank response
TXN00267,BNK_SBI_TXN00267,SBI,12000.0,SETTLED,2026-09-03T16:56:59,2026-09-03T17:11:59,2026-09-03T17:08:59,SETTLED_OK,Bank response
TXN00268,BNK_SBI_TXN00268,SBI,8900.0,SETTLED,2026-08-30T13:50:38,2026-08-30T14:05:38,2026-08-30T14:01:38,SETTLED_OK,Bank response
TXN00269,BNK_HDF_TXN00269,HDFC_BANK,1500.0,SETTLED,2026-08-29T18:29:07,2026-08-29T18:44:07,2026-08-29T18:42:07,SETTLED_OK,Bank response
TXN00270,BNK_AXI_TXN00270,AXIS_BANK,250.0,SETTLED,2026-09-03T12:15:00,2026-09-03T12:30:00,2026-09-03T12:22:00,SETTLED_OK,Bank response
TXN00271,BNK_AXI_TXN00271,AXIS_BANK,999.0,SETTLED,2026-08-27T14:55:59,2026-08-27T15:10:59,2026-08-27T15:08:59,SETTLED_OK,Bank response
TXN00272,BNK_SBI_TXN00272,SBI,6500.0,SETTLED,2026-08-30T16:24:41,2026-08-30T16:39:41,2026-08-30T16:31:41,SETTLED_OK,Bank response
TXN00273,BNK_ICI_TXN00273,ICICI_BANK,1500.0,SETTLED,2026-09-03T08:50:50,2026-09-03T09:05:50,2026-09-03T08:58:50,SETTLED_OK,Bank response
TXN00274,BNK_ICI_TXN00274,ICICI_BANK,3500.0,SETTLED,2026-09-02T14:50:00,2026-09-02T15:05:00,2026-09-02T15:01:00,SETTLED_OK,Bank response
TXN00275,BNK_AXI_TXN00275,AXIS_BANK,1200.0,SETTLED,2026-09-02T14:38:38,2026-09-02T14:53:38,2026-09-02T14:45:38,SETTLED_OK,Bank response
TXN00276,BNK_ICI_TXN00276,ICICI_BANK,499.0,SETTLED,2026-08-31T14:32:12,2026-08-31T14:47:12,2026-08-31T14:44:12,SETTLED_OK,Bank response
TXN00277,BNK_AXI_TXN00277,AXIS_BANK,250.0,SETTLED,2026-08-28T20:07:35,2026-08-28T20:22:35,2026-08-28T20:15:35,SETTLED_OK,Bank response
TXN00278,BNK_KOT_TXN00278,KOTAK_BANK,250.0,SETTLED,2026-08-27T18:40:31,2026-08-27T18:55:31,2026-08-27T18:48:31,SETTLED_OK,Bank response
TXN00279,BNK_ICI_TXN00279,ICICI_BANK,2499.0,SETTLED,2026-08-30T14:03:08,2026-08-30T14:18:08,2026-08-30T14:13:08,SETTLED_OK,Bank response
TXN00280,BNK_ICI_TXN00280,ICICI_BANK,1500.0,SETTLED,2026-08-29T19:30:47,2026-08-29T19:45:47,2026-08-29T19:38:47,SETTLED_OK,Bank response
TXN00281,BNK_AXI_TXN00281,AXIS_BANK,999.0,SETTLED,2026-09-02T14:26:12,2026-09-02T14:41:12,2026-09-02T14:38:12,SETTLED_OK,Bank response
TXN00282,BNK_HDF_TXN00282,HDFC_BANK,8900.0,SETTLED,2026-08-28T11:53:19,2026-08-28T12:08:19,2026-08-28T12:06:19,SETTLED_OK,Bank response
TXN00283,BNK_HDF_TXN00283,HDFC_BANK,3500.0,SETTLED,2026-09-04T15:04:12,2026-09-04T15:19:12,2026-09-04T17:04:53,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN00284,BNK_SBI_TXN00284,SBI,4999.0,SETTLED,2026-08-31T20:52:28,2026-08-31T21:07:28,2026-08-31T21:00:28,SETTLED_OK,Bank response
TXN00285,BNK_SBI_TXN00285,SBI,999.0,SETTLED,2026-08-30T14:38:30,2026-08-30T14:53:30,2026-08-30T15:34:55,BANK_TIMEOUT,Bank response
TXN00286,BNK_HDF_TXN00286,HDFC_BANK,12000.0,SETTLED,2026-08-30T13:20:40,2026-08-30T13:35:40,2026-08-30T13:29:40,SETTLED_OK,Bank response
TXN00287,BNK_KOT_TXN00287,KOTAK_BANK,8900.0,SETTLED,2026-08-28T15:02:38,2026-08-28T15:17:38,2026-08-28T15:11:38,SETTLED_OK,Bank response
TXN00288,BNK_ICI_TXN00288,ICICI_BANK,6500.0,SETTLED,2026-08-31T13:17:52,2026-08-31T13:32:52,2026-08-31T13:27:52,SETTLED_OK,Bank response
TXN00289,BNK_HDF_TXN00289,HDFC_BANK,12000.0,SETTLED,2026-08-27T20:57:14,2026-08-27T21:12:14,2026-08-27T21:10:14,SETTLED_OK,Bank response
TXN00290,BNK_KOT_TXN00290,KOTAK_BANK,12000.0,SETTLED,2026-09-01T14:41:38,2026-09-01T14:56:38,2026-09-01T14:50:38,SETTLED_OK,Bank response
TXN00291,BNK_KOT_TXN00291,KOTAK_BANK,1500.0,SETTLED,2026-08-27T09:26:04,2026-08-27T09:41:04,2026-08-27T09:35:04,SETTLED_OK,Bank response
TXN00292,BNK_AXI_TXN00292,AXIS_BANK,8900.0,SETTLED,2026-08-30T09:31:38,2026-08-30T09:46:38,2026-08-30T09:41:38,SETTLED_OK,Bank response
TXN00293,BNK_HDF_TXN00293,HDFC_BANK,6500.0,SETTLED,2026-08-30T08:34:15,2026-08-30T08:49:15,2026-08-30T08:47:15,SETTLED_OK,Bank response
TXN00294,BNK_AXI_TXN00294,AXIS_BANK,3500.0,SETTLED,2026-09-01T16:12:24,2026-09-01T16:27:24,2026-09-01T16:22:24,SETTLED_OK,Bank response
TXN00295,BNK_SBI_TXN00295,SBI,4999.0,SETTLED,2026-08-27T18:55:39,2026-08-27T19:10:39,2026-08-27T19:04:39,SETTLED_OK,Bank response
TXN00296,BNK_AXI_TXN00296,AXIS_BANK,6500.0,SETTLED,2026-08-31T09:05:51,2026-08-31T09:20:51,2026-08-31T09:18:51,SETTLED_OK,Bank response
TXN00297,BNK_AXI_TXN00297,AXIS_BANK,3500.0,SETTLED,2026-08-27T10:52:43,2026-08-27T11:07:43,2026-08-27T11:06:43,SETTLED_OK,Bank response
TXN00298,BNK_HDF_TXN00298,HDFC_BANK,250.0,SETTLED,2026-08-27T17:08:52,2026-08-27T17:23:52,2026-08-27T17:18:52,SETTLED_OK,Bank response
TXN00299,BNK_ICI_TXN00299,ICICI_BANK,12000.0,SETTLED,2026-09-03T20:39:41,2026-09-03T20:54:41,2026-09-03T20:46:41,SETTLED_OK,Bank response
TXN00300,BNK_ICI_TXN00300,ICICI_BANK,10800.0,SETTLED,2026-08-30T19:48:31,2026-08-30T20:03:31,2026-08-30T19:57:31,SETTLED_OK,Bank response
TXN00301,BNK_KOT_TXN00301,KOTAK_BANK,999.0,SETTLED,2026-09-01T17:07:33,2026-09-01T17:22:33,2026-09-01T17:18:33,SETTLED_OK,Bank response
TXN00302,BNK_KOT_TXN00302,KOTAK_BANK,15000.0,SETTLED,2026-08-27T17:29:42,2026-08-27T17:44:42,2026-08-27T17:37:42,SETTLED_OK,Bank response
TXN00303,BNK_HDF_TXN00303,HDFC_BANK,3500.0,SETTLED,2026-08-30T20:19:32,2026-08-30T20:34:32,2026-08-30T20:33:32,SETTLED_OK,Bank response
