transaction_id,gateway_reference,merchant_id,amount,currency,payment_method,gateway_status,initiated_at,captured_at,settlement_initiated_at,response_code,response_message
TXN10542,GW_RAZ_TXN10542,MERCH_105,499.0,INR,CARD,CAPTURED,2026-09-04T11:21:04,2026-09-04T11:21:31,2026-09-04T11:22:00,SUCCESS,Transaction captured successfully
TXN10543,GW_RAZ_TXN10543,MERCH_115,12000.0,INR,UPI,CAPTURED,2026-09-04T11:06:50,2026-09-04T11:07:24,2026-09-04T11:07:54,SUCCESS,Transaction captured successfully
TXN10544,GW_CAS_TXN10544,MERCH_103,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T15:44:51,2026-09-04T15:45:09,2026-09-04T15:45:42,SUCCESS,Transaction captured successfully
TXN10545,GW_RAZ_TXN10545,MERCH_108,8900.0,INR,UPI,CAPTURED,2026-09-04T11:45:31,2026-09-04T11:45:46,2026-09-04T11:46:46,SUCCESS,Transaction captured successfully
TXN10546,GW_RAZ_TXN10546,MERCH_107,6500.0,INR,UPI,CAPTURED,2026-09-04T14:55:48,2026-09-04T14:56:30,2026-09-04T14:57:04,SUCCESS,Transaction captured successfully
TXN10547,GW_STR_TXN10547,MERCH_107,12000.0,INR,UPI,CAPTURED,2026-09-04T16:11:10,2026-09-04T16:11:22,2026-09-04T16:11:45,SUCCESS,Transaction captured successfully
TXN10548,GW_RAZ_TXN10548,MERCH_111,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T10:47:03,2026-09-04T10:47:24,2026-09-04T10:47:54,SUCCESS,Transaction captured successfully
TXN10549,GW_CAS_TXN10549,MERCH_108,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:12:47,2026-09-04T15:13:17,2026-09-04T15:13:51,SUCCESS,Transaction captured successfully
TXN10550,GW_PAY_TXN10550,MERCH_114,4999.0,INR,UPI,CAPTURED,2026-09-04T10:30:37,2026-09-04T10:30:50,2026-09-04T10:31:37,SUCCESS,Transaction captured successfully
TXN10551,GW_STR_TXN10551,MERCH_113,1500.0,INR,CARD,CAPTURED,2026-09-04T12:40:22,2026-09-04T12:40:44,2026-09-04T12:41:25,SUCCESS,Transaction captured successfully
TXN10552,GW_STR_TXN10552,MERCH_105,2499.0,INR,UPI,CAPTURED,2026-09-04T15:10:48,2026-09-04T15:11:12,2026-09-04T15:11:50,SUCCESS,Transaction captured successfully
TXN10553,GW_PAY_TXN10553,MERCH_106,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T10:26:54,2026-09-04T10:27:35,2026-09-04T10:28:08,SUCCESS,Transaction captured successfully
TXN10554,GW_PAY_TXN10554,MERCH_124,1200.0,INR,CARD,CAPTURED,2026-09-04T14:27:37,2026-09-04T14:27:56,2026-09-04T14:28:52,SUCCESS,Transaction captured successfully
TXN10555,GW_STR_TXN10555,MERCH_124,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T17:25:30,2026-09-04T17:25:46,2026-09-04T17:26:34,SUCCESS,Transaction captured successfully
TXN10556,GW_PAY_TXN10556,MERCH_124,12000.0,INR,CARD,CAPTURED,2026-09-04T14:18:15,2026-09-04T14:18:30,2026-09-04T14:18:51,SUCCESS,Transaction captured successfully
TXN10557,GW_RAZ_TXN10557,MERCH_119,999.0,INR,NETBANKING,CAPTURED,2026-09-04T16:29:49,2026-09-04T16:30:24,2026-09-04T16:30:55,SUCCESS,Transaction captured successfully
TXN10558,GW_CAS_TXN10558,MERCH_121,3500.0,INR,UPI,CAPTURED,2026-09-04T17:02:18,2026-09-04T17:02:45,2026-09-04T17:03:44,SUCCESS,Transaction captured successfully
TXN10559,GW_CAS_TXN10559,MERCH_111,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T09:07:24,2026-09-04T09:08:03,2026-09-04T09:09:02,SUCCESS,Transaction captured successfully
TXN10560,GW_PAY_TXN10560,MERCH_103,499.0,INR,NETBANKING,CAPTURED,2026-09-04T14:15:34,2026-09-04T14:16:14,2026-09-04T14:17:11,SUCCESS,Transaction captured successfully
TXN10561,GW_RAZ_TXN10561,MERCH_122,4999.0,INR,CARD,CAPTURED,2026-09-04T10:23:22,2026-09-04T10:24:03,2026-09-04T10:24:55,SUCCESS,Transaction captured successfully
TXN10562,GW_CAS_TXN10562,MERCH_118,4999.0,INR,CARD,CAPTURED,2026-09-04T10:12:57,2026-09-04T10:13:12,2026-09-04T10:13:37,SUCCESS,Transaction captured successfully
TXN10563,GW_PAY_TXN10563,MERCH_106,1200.0,INR,CARD,CAPTURED,2026-09-04T16:09:55,2026-09-04T16:10:38,2026-09-04T16:11:38,SUCCESS,Transaction captured successfully
TXN10564,GW_STR_TXN10564,MERCH_105,250.0,INR,CARD,CAPTURED,2026-09-04T16:47:41,2026-09-04T16:48:09,2026-09-04T16:48:41,SUCCESS,Transaction captured successfully
TXN10565,GW_STR_TXN10565,MERCH_117,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T14:41:41,2026-09-04T14:42:22,2026-09-04T14:43:19,SUCCESS,Transaction captured successfully
TXN10566,GW_CAS_TXN10566,MERCH_105,1500.0,INR,CARD,CAPTURED,2026-09-04T12:30:23,2026-09-04T12:30:36,2026-09-04T12:31:05,SUCCESS,Transaction captured successfully
TXN10567,GW_CAS_TXN10567,MERCH_106,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:11:53,2026-09-04T11:12:12,2026-09-04T11:12:42,SUCCESS,Transaction captured successfully
TXN10568,GW_CAS_TXN10568,MERCH_105,15000.0,INR,CARD,CAPTURED,2026-09-04T11:13:35,2026-09-04T11:13:47,2026-09-04T11:14:27,SUCCESS,Transaction captured successfully
TXN10569,GW_RAZ_TXN10569,MERCH_118,999.0,INR,CARD,CAPTURED,2026-09-04T15:59:31,2026-09-04T16:00:10,2026-09-04T16:00:50,SUCCESS,Transaction captured successfully
TXN10570,GW_STR_TXN10570,MERCH_111,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T13:48:36,2026-09-04T13:48:55,2026-09-04T13:49:51,SUCCESS,Transaction captured successfully
TXN10571,GW_RAZ_TXN10571,MERCH_102,8900.0,INR,UPI,CAPTURED,2026-09-04T13:01:25,2026-09-04T13:01:49,2026-09-04T13:02:37,SUCCESS,Transaction captured successfully
TXN10572,GW_PAY_TXN10572,MERCH_107,499.0,INR,NETBANKING,CAPTURED,2026-09-04T13:12:01,2026-09-04T13:12:45,2026-09-04T13:13:33,SUCCESS,Transaction captured successfully
TXN10573,GW_RAZ_TXN10573,MERCH_120,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:25:09,2026-09-04T14:25:46,2026-09-04T14:26:29,SUCCESS,Transaction captured successfully
TXN10574,GW_RAZ_TXN10574,MERCH_110,4999.0,INR,CARD,CAPTURED,2026-09-04T12:46:56,2026-09-04T12:47:32,2026-09-04T12:48:20,SUCCESS,Transaction captured successfully
TXN10575,GW_RAZ_TXN10575,MERCH_114,4999.0,INR,UPI,CAPTURED,2026-09-04T11:13:19,2026-09-04T11:14:02,2026-09-04T11:14:43,SUCCESS,Transaction captured successfully
TXN10576,GW_STR_TXN10576,MERCH_114,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:35:29,2026-09-04T11:35:47,2026-09-04T11:36:19,SUCCESS,Transaction captured successfully
TXN10577,GW_STR_TXN10577,MERCH_110,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T17:47:29,2026-09-04T17:47:40,2026-09-04T17:48:00,SUCCESS,Transaction captured successfully
TXN10578,GW_STR_TXN10578,MERCH_121,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:31:58,2026-09-04T11:32:23,2026-09-04T11:32:44,SUCCESS,Transaction captured successfully
TXN10579,GW_STR_TXN10579,MERCH_124,12000.0,INR,CARD,CAPTURED,2026-09-04T15:55:16,2026-09-04T15:55:56,2026-09-04T15:56:23,SUCCESS,Transaction captured successfully
TXN10580,GW_RAZ_TXN10580,MERCH_109,15000.0,INR,UPI,CAPTURED,2026-09-04T11:20:29,2026-09-04T11:20:47,2026-09-04T11:21:29,SUCCESS,Transaction captured successfully
TXN10581,GW_CAS_TXN10581,MERCH_112,499.0,INR,UPI,CAPTURED,2026-09-04T17:40:59,2026-09-04T17:41:41,2026-09-04T17:42:13,SUCCESS,Transaction captured successfully
TXN10582,GW_CAS_TXN10582,MERCH_106,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T13:17:43,2026-09-04T13:18:16,2026-09-04T13:18:42,SUCCESS,Transaction captured successfully
TXN10583,GW_CAS_TXN10583,MERCH_105,999.0,INR,NETBANKING,CAPTURED,2026-09-04T16:26:21,2026-09-04T16:26:37,2026-09-04T16:27:10,SUCCESS,Transaction captured successfully
TXN10584,GW_RAZ_TXN10584,MERCH_118,499.0,INR,NETBANKING,CAPTURED,2026-09-04T15:29:58,2026-09-04T15:30:15,2026-09-04T15:30:43,SUCCESS,Transaction captured successfully
TXN10585,GW_CAS_TXN10585,MERCH_115,250.0,INR,NETBANKING,CAPTURED,2026-09-04T11:45:19,2026-09-04T11:45:36,2026-09-04T11:46:10,SUCCESS,Transaction captured successfully
TXN10586,GW_STR_TXN10586,MERCH_107,4999.0,INR,UPI,CAPTURED,2026-09-04T10:04:01,2026-09-04T10:04:38,2026-09-04T10:05:00,SUCCESS,Transaction captured successfully
TXN10587,GW_CAS_TXN10587,MERCH_102,12000.0,INR,CARD,CAPTURED,2026-09-04T09:04:19,2026-09-04T09:04:29,2026-09-04T09:04:55,SUCCESS,Transaction captured successfully
TXN10588,GW_RAZ_TXN10588,MERCH_122,1500.0,INR,CARD,CAPTURED,2026-09-04T11:54:47,2026-09-04T11:55:19,2026-09-04T11:56:01,SUCCESS,Transaction captured successfully
TXN10589,GW_RAZ_TXN10589,MERCH_117,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T09:33:13,2026-09-04T09:33:35,2026-09-04T09:34:13,SUCCESS,Transaction captured successfully
TXN10590,GW_CAS_TXN10590,MERCH_107,499.0,INR,NETBANKING,CAPTURED,2026-09-04T11:28:43,2026-09-04T11:29:04,2026-09-04T11:29:46,SUCCESS,Transaction captured successfully
TXN10591,GW_STR_TXN10591,MERCH_104,4999.0,INR,CARD,CAPTURED,2026-09-04T10:33:08,2026-09-04T10:33:41,2026-09-04T10:34:19,SUCCESS,Transaction captured successfully
TXN10592,GW_CAS_TXN10592,MERCH_113,3500.0,INR,CARD,CAPTURED,2026-09-04T16:14:35,2026-09-04T16:15:03,2026-09-04T16:15:50,SUCCESS,Transaction captured successfully
TXN10593,GW_RAZ_TXN10593,MERCH_122,3500.0,INR,CARD,CAPTURED,2026-09-04T16:43:06,2026-09-04T16:43:44,2026-09-04T16:44:37,SUCCESS,Transaction captured successfully
TXN10594,GW_RAZ_TXN10594,MERCH_119,1200.0,INR,UPI,CAPTURED,2026-09-04T14:12:21,2026-09-04T14:12:56,2026-09-04T14:13:23,SUCCESS,Transaction captured successfully
TXN10595,GW_CAS_TXN10595,MERCH_123,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:22:30,2026-09-04T15:23:05,2026-09-04T15:23:56,SUCCESS,Transaction captured successfully
TXN10596,GW_STR_TXN10596,MERCH_104,250.0,INR,CARD,CAPTURED,2026-09-04T12:40:08,2026-09-04T12:40:24,2026-09-04T12:40:47,SUCCESS,Transaction captured successfully
TXN10597,GW_PAY_TXN10597,MERCH_120,499.0,INR,NETBANKING,CAPTURED,2026-09-04T13:39:39,2026-09-04T13:39:53,2026-09-04T13:40:46,SUCCESS,Transaction captured successfully
TXN10598,GW_CAS_TXN10598,MERCH_117,250.0,INR,CARD,CAPTURED,2026-09-04T17:34:01,2026-09-04T17:34:38,2026-09-04T17:35:05,SUCCESS,Transaction captured successfully
TXN10599,GW_PAY_TXN10599,MERCH_115,1500.0,INR,UPI,CAPTURED,2026-09-04T17:42:55,2026-09-04T17:43:15,2026-09-04T17:44:06,SUCCESS,Transaction captured successfully
TXN10600,GW_STR_TXN10600,MERCH_125,8900.0,INR,UPI,CAPTURED,2026-09-04T17:43:34,2026-09-04T17:44:14,2026-09-04T17:45:04,SUCCESS,Transaction captured successfully
TXN10601,GW_CAS_TXN10601,MERCH_116,250.0,INR,NETBANKING,CAPTURED,2026-09-04T13:20:03,2026-09-04T13:20:15,2026-09-04T13:20:43,SUCCESS,Transaction captured successfully
TXN10602,GW_STR_TXN10602,MERCH_125,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T10:27:22,2026-09-04T10:27:58,2026-09-04T10:28:40,SUCCESS,Transaction captured successfully
TXN10603,GW_RAZ_TXN10603,MERCH_110,999.0,INR,NETBANKING,CAPTURED,2026-09-04T13:07:21,2026-09-04T13:07:32,2026-09-04T13:08:26,SUCCESS,Transaction captured successfully
TXN10604,GW_RAZ_TXN10604,MERCH_117,2499.0,INR,CARD,CAPTURED,2026-09-04T16:37:01,2026-09-04T16:37:35,2026-09-04T16:38:31,SUCCESS,Transaction captured successfully
TXN10605,GW_CAS_TXN10605,MERCH_123,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T16:32:51,2026-09-04T16:33:22,2026-09-04T16:33:52,SUCCESS,Transaction captured successfully
TXN10606,GW_PAY_TXN10606,MERCH_116,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:16:03,2026-09-04T13:16:38,2026-09-04T13:17:12,SUCCESS,Transaction captured successfully
TXN10607,GW_RAZ_TXN10607,MERCH_119,1200.0,INR,CARD,CAPTURED,2026-09-04T17:30:27,2026-09-04T17:30:59,2026-09-04T17:31:23,SUCCESS,Transaction captured successfully
TXN10608,GW_PAY_TXN10608,MERCH_122,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T15:25:16,2026-09-04T15:25:58,2026-09-04T15:26:47,SUCCESS,Transaction captured successfully
TXN10609,GW_PAY_TXN10609,MERCH_106,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T16:17:59,2026-09-04T16:18:43,2026-09-04T16:19:42,SUCCESS,Transaction captured successfully
TXN10610,GW_PAY_TXN10610,MERCH_107,12000.0,INR,CARD,CAPTURED,2026-09-04T12:09:47,2026-09-04T12:10:16,2026-09-04T12:11:03,SUCCESS,Transaction captured successfully
TXN10611,GW_CAS_TXN10611,MERCH_107,8900.0,INR,CARD,CAPTURED,2026-09-04T11:16:43,2026-09-04T11:17:08,2026-09-04T11:17:53,SUCCESS,Transaction captured successfully
TXN10612,GW_STR_TXN10612,MERCH_110,250.0,INR,CARD,CAPTURED,2026-09-04T15:41:57,2026-09-04T15:42:19,2026-09-04T15:42:49,SUCCESS,Transaction captured successfully
TXN10613,GW_STR_TXN10613,MERCH_118,499.0,INR,UPI,CAPTURED,2026-09-04T09:03:55,2026-09-04T09:04:25,2026-09-04T09:05:23,SUCCESS,Transaction captured successfully
TXN10614,GW_STR_TXN10614,MERCH_112,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T11:15:07,2026-09-04T11:15:49,2026-09-04T11:16:16,SUCCESS,Transaction captured successfully
TXN10615,GW_RAZ_TXN10615,MERCH_116,8900.0,INR,UPI,CAPTURED,2026-09-04T14:21:53,2026-09-04T14:22:27,2026-09-04T14:23:02,SUCCESS,Transaction captured successfully
TXN10616,GW_CAS_TXN10616,MERCH_109,2499.0,INR,CARD,CAPTURED,2026-09-04T09:31:34,2026-09-04T09:31:51,2026-09-04T09:32:31,SUCCESS,Transaction captured successfully
TXN10617,GW_CAS_TXN10617,MERCH_105,8900.0,INR,CARD,CAPTURED,2026-09-04T13:01:41,2026-09-04T13:01:53,2026-09-04T13:02:16,SUCCESS,Transaction captured successfully
TXN10618,GW_PAY_TXN10618,MERCH_123,3500.0,INR,CARD,CAPTURED,2026-09-04T16:24:00,2026-09-04T16:24:26,2026-09-04T16:25:05,SUCCESS,Transaction captured successfully
TXN10619,GW_STR_TXN10619,MERCH_115,499.0,INR,NETBANKING,CAPTURED,2026-09-04T09:17:55,2026-09-04T09:18:36,2026-09-04T09:19:26,SUCCESS,Transaction captured successfully
TXN10620,GW_RAZ_TXN10620,MERCH_106,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:26:38,2026-09-04T14:27:23,2026-09-04T14:28:03,SUCCESS,Transaction captured successfully
TXN10621,GW_RAZ_TXN10621,MERCH_115,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T15:12:40,2026-09-04T15:13:10,2026-09-04T15:14:06,SUCCESS,Transaction captured successfully
TXN10622,GW_STR_TXN10622,MERCH_125,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:28:30,2026-09-04T14:28:48,2026-09-04T14:29:24,SUCCESS,Transaction captured successfully
TXN10623,GW_STR_TXN10623,MERCH_110,3500.0,INR,UPI,CAPTURED,2026-09-04T14:11:25,2026-09-04T14:11:49,2026-09-04T14:12:10,SUCCESS,Transaction captured successfully
TXN10624,GW_CAS_TXN10624,MERCH_103,8900.0,INR,CARD,CAPTURED,2026-09-04T11:03:25,2026-09-04T11:04:02,2026-09-04T11:05:00,SUCCESS,Transaction captured successfully
TXN10625,GW_STR_TXN10625,MERCH_119,4999.0,INR,UPI,CAPTURED,2026-09-04T16:52:43,2026-09-04T16:53:00,2026-09-04T16:53:34,SUCCESS,Transaction captured successfully
TXN10626,GW_PAY_TXN10626,MERCH_124,8900.0,INR,CARD,CAPTURED,2026-09-04T15:54:13,2026-09-04T15:54:36,2026-09-04T15:55:14,SUCCESS,Transaction captured successfully
TXN10627,GW_STR_TXN10627,MERCH_110,12000.0,INR,CARD,CAPTURED,2026-09-04T12:23:37,2026-09-04T12:24:16,2026-09-04T12:24:41,SUCCESS,Transaction captured successfully
TXN10628,GW_STR_TXN10628,MERCH_113,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T15:47:38,2026-09-04T15:47:52,2026-09-04T15:48:18,SUCCESS,Transaction captured successfully
TXN10629,GW_RAZ_TXN10629,MERCH_112,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T09:16:32,2026-09-04T09:17:06,2026-09-04T09:17:45,SUCCESS,Transaction captured successfully
TXN10630,GW_PAY_TXN10630,MERCH_119,2499.0,INR,UPI,CAPTURED,2026-09-04T17:31:59,2026-09-04T17:32:38,2026-09-04T17:33:06,SUCCESS,Transaction captured successfully
TXN10631,GW_RAZ_TXN10631,MERCH_109,1500.0,INR,UPI,CAPTURED,2026-09-04T11:31:55,2026-09-04T11:32:28,2026-09-04T11:33:15,SUCCESS,Transaction captured successfully
TXN10632,GW_CAS_TXN10632,MERCH_111,6500.0,INR,CARD,CAPTURED,2026-09-04T16:48:09,2026-09-04T16:48:47,2026-09-04T16:49:10,SUCCESS,Transaction captured successfully
TXN10633,GW_STR_TXN10633,MERCH_116,4999.0,INR,CARD,CAPTURED,2026-09-04T15:07:57,2026-09-04T15:08:09,2026-09-04T15:08:57,SUCCESS,Transaction captured successfully
TXN10634,GW_CAS_TXN10634,MERCH_124,1500.0,INR,UPI,CAPTURED,2026-09-04T10:13:55,2026-09-04T10:14:16,2026-09-04T10:14:46,SUCCESS,Transaction captured successfully
TXN10635,GW_PAY_TXN10635,MERCH_119,1200.0,INR,UPI,CAPTURED,2026-09-04T15:58:04,2026-09-04T15:58:45,2026-09-04T15:59:11,SUCCESS,Transaction captured successfully
TXN10636,GW_CAS_TXN10636,MERCH_112,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T11:01:05,2026-09-04T11:01:45,2026-09-04T11:02:34,SUCCESS,Transaction captured successfully
TXN10637,GW_STR_TXN10637,MERCH_102,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T14:46:46,2026-09-04T14:47:04,2026-09-04T14:47:37,SUCCESS,Transaction captured successfully
TXN10638,GW_STR_TXN10638,MERCH_103,999.0,INR,NETBANKING,CAPTURED,2026-09-04T10:25:16,2026-09-04T10:25:41,2026-09-04T10:26:26,SUCCESS,Transaction captured successfully
TXN10639,GW_PAY_TXN10639,MERCH_125,3500.0,INR,CARD,CAPTURED,2026-09-04T10:19:31,2026-09-04T10:20:00,2026-09-04T10:20:58,SUCCESS,Transaction captured successfully
TXN10640,GW_STR_TXN10640,MERCH_107,8900.0,INR,CARD,CAPTURED,2026-09-04T16:17:36,2026-09-04T16:18:13,2026-09-04T16:18:38,SUCCESS,Transaction captured successfully
TXN10641,GW_CAS_TXN10641,MERCH_114,12000.0,INR,UPI,CAPTURED,2026-09-04T16:43:14,2026-09-04T16:43:33,2026-09-04T16:44:24,SUCCESS,Transaction captured successfully
TXN10642,GW_STR_TXN10642,MERCH_115,12000.0,INR,CARD,CAPTURED,2026-09-04T13:09:08,2026-09-04T13:09:37,2026-09-04T13:10:12,SUCCESS,Transaction captured successfully
TXN10643,GW_RAZ_TXN10643,MERCH_103,499.0,INR,UPI,CAPTURED,2026-09-04T17:27:26,2026-09-04T17:28:05,2026-09-04T17:29:01,SUCCESS,Transaction captured successfully
TXN10644,GW_STR_TXN10644,MERCH_117,3500.0,INR,UPI,CAPTURED,2026-09-04T11:50:11,2026-09-04T11:50:23,2026-09-04T11:50:48,SUCCESS,Transaction captured successfully
TXN10645,GW_CAS_TXN10645,MERCH_122,999.0,INR,CARD,CAPTURED,2026-09-04T14:58:55,2026-09-04T14:59:18,2026-09-04T14:59:49,SUCCESS,Transaction captured successfully
TXN10646,GW_STR_TXN10646,MERCH_118,12000.0,INR,UPI,CAPTURED,2026-09-04T10:00:10,2026-09-04T10:00:50,2026-09-04T10:01:39,SUCCESS,Transaction captured successfully
TXN10647,GW_CAS_TXN10647,MERCH_116,499.0,INR,CARD,CAPTURED,2026-09-04T15:51:19,2026-09-04T15:51:37,2026-09-04T15:52:05,SUCCESS,Transaction captured successfully
TXN10648,GW_STR_TXN10648,MERCH_107,3500.0,INR,UPI,CAPTURED,2026-09-04T11:41:15,2026-09-04T11:41:59,2026-09-04T11:42:31,SUCCESS,Transaction captured successfully
TXN10649,GW_PAY_TXN10649,MERCH_114,4999.0,INR,UPI,CAPTURED,2026-09-04T11:47:44,2026-09-04T11:48:25,2026-09-04T11:49:15,SUCCESS,Transaction captured successfully
TXN10650,GW_CAS_TXN10650,MERCH_119,15000.0,INR,CARD,CAPTURED,2026-09-04T09:06:40,2026-09-04T09:07:17,2026-09-04T09:08:03,SUCCESS,Transaction captured successfully
TXN10651,GW_STR_TXN10651,MERCH_102,8900.0,INR,CARD,CAPTURED,2026-09-04T17:37:46,2026-09-04T17:38:27,2026-09-04T17:39:01,SUCCESS,Transaction captured successfully
TXN10652,GW_STR_TXN10652,MERCH_103,12000.0,INR,CARD,CAPTURED,2026-09-04T10:31:39,2026-09-04T10:32:11,2026-09-04T10:32:59,SUCCESS,Transaction captured successfully
TXN10653,GW_PAY_TXN10653,MERCH_112,15000.0,INR,CARD,CAPTURED,2026-09-04T14:58:38,2026-09-04T14:59:17,2026-09-04T14:59:45,SUCCESS,Transaction captured successfully
TXN10654,GW_PAY_TXN10654,MERCH_116,499.0,INR,UPI,CAPTURED,2026-09-04T13:44:47,2026-09-04T13:45:27,2026-09-04T13:45:55,SUCCESS,Transaction captured successfully
TXN10655,GW_PAY_TXN10655,MERCH_114,250.0,INR,CARD,CAPTURED,2026-09-04T12:35:03,2026-09-04T12:35:35,2026-09-04T12:36:11,SUCCESS,Transaction captured successfully
TXN10656,GW_RAZ_TXN10656,MERCH_103,1200.0,INR,CARD,CAPTURED,2026-09-04T12:07:35,2026-09-04T12:08:16,2026-09-04T12:08:52,SUCCESS,Transaction captured successfully
TXN10657,GW_RAZ_TXN10657,MERCH_105,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T09:59:28,2026-09-04T09:59:45,2026-09-04T10:00:11,SUCCESS,Transaction captured successfully
TXN10658,GW_RAZ_TXN10658,MERCH_118,1200.0,INR,UPI,CAPTURED,2026-09-04T11:40:07,2026-09-04T11:40:40,2026-09-04T11:41:10,SUCCESS,Transaction captured successfully
TXN10659,GW_CAS_TXN10659,MERCH_104,1200.0,INR,UPI,CAPTURED,2026-09-04T11:07:54,2026-09-04T11:08:32,2026-09-04T11:09:18,SUCCESS,Transaction captured successfully
TXN10660,GW_RAZ_TXN10660,MERCH_110,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:23:45,2026-09-04T13:24:18,2026-09-04T13:25:18,SUCCESS,Transaction captured successfully
TXN10661,GW_STR_TXN10661,MERCH_108,6500.0,INR,UPI,CAPTURED,2026-09-04T15:57:29,2026-09-04T15:58:02,2026-09-04T15:58:23,SUCCESS,Transaction captured successfully
TXN10662,GW_CAS_TXN10662,MERCH_103,3500.0,INR,UPI,CAPTURED,2026-09-04T15:49:10,2026-09-04T15:49:23,2026-09-04T15:50:08,SUCCESS,Transaction captured successfully
TXN10663,GW_CAS_TXN10663,MERCH_119,12000.0,INR,UPI,CAPTURED,2026-09-04T15:25:56,2026-09-04T15:26:41,2026-09-04T15:27:20,SUCCESS,Transaction captured successfully
TXN10664,GW_STR_TXN10664,MERCH_117,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T16:41:13,2026-09-04T16:41:51,2026-09-04T16:42:33,SUCCESS,Transaction captured successfully
TXN10665,GW_STR_TXN10665,MERCH_102,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T11:33:34,2026-09-04T11:33:57,2026-09-04T11:34:22,SUCCESS,Transaction captured successfully
TXN10666,GW_RAZ_TXN10666,MERCH_121,1200.0,INR,UPI,CAPTURED,2026-09-04T17:37:16,2026-09-04T17:37:45,2026-09-04T17:38:32,SUCCESS,Transaction captured successfully
TXN10667,GW_RAZ_TXN10667,MERCH_121,499.0,INR,NETBANKING,CAPTURED,2026-09-04T09:48:41,2026-09-04T09:49:19,2026-09-04T09:49:58,SUCCESS,Transaction captured successfully
TXN10668,GW_PAY_TXN10668,MERCH_124,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:19:18,2026-09-04T14:19:36,2026-09-04T14:20:20,SUCCESS,Transaction captured successfully
TXN10669,GW_RAZ_TXN10669,MERCH_107,3500.0,INR,CARD,CAPTURED,2026-09-04T11:45:27,2026-09-04T11:45:42,2026-09-04T11:46:07,SUCCESS,Transaction captured successfully
TXN10670,GW_STR_TXN10670,MERCH_115,3500.0,INR,UPI,CAPTURED,2026-09-04T17:33:49,2026-09-04T17:34:15,2026-09-04T17:35:12,SUCCESS,Transaction captured successfully
TXN10671,GW_PAY_TXN10671,MERCH_116,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T11:32:08,2026-09-04T11:32:47,2026-09-04T11:33:15,SUCCESS,Transaction captured successfully
TXN10672,GW_CAS_TXN10672,MERCH_116,3500.0,INR,UPI,CAPTURED,2026-09-04T10:38:54,2026-09-04T10:39:11,2026-09-04T10:39:38,SUCCESS,Transaction captured successfully
TXN10673,GW_CAS_TXN10673,MERCH_104,250.0,INR,CARD,CAPTURED,2026-09-04T13:18:31,2026-09-04T13:18:50,2026-09-04T13:19:19,SUCCESS,Transaction captured successfully
TXN10674,GW_STR_TXN10674,MERCH_110,2499.0,INR,UPI,CAPTURED,2026-09-04T09:07:35,2026-09-04T09:07:49,2026-09-04T09:08:11,SUCCESS,Transaction captured successfully
TXN10675,GW_PAY_TXN10675,MERCH_111,4999.0,INR,CARD,CAPTURED,2026-09-04T11:32:40,2026-09-04T11:33:18,2026-09-04T11:34:06,SUCCESS,Transaction captured successfully
TXN10676,GW_PAY_TXN10676,MERCH_120,250.0,INR,CARD,CAPTURED,2026-09-04T15:21:34,2026-09-04T15:22:12,2026-09-04T15:22:49,SUCCESS,Transaction captured successfully
TXN10677,GW_RAZ_TXN10677,MERCH_121,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T17:05:12,2026-09-04T17:05:56,2026-09-04T17:06:52,SUCCESS,Transaction captured successfully
