transaction_id,classification,status,finding,anomaly_type,is_systemic,incident_id,bank,gateway,amount,date
TXN00217,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-08-29
TXN00218,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,1500.0,2026-08-29
TXN00219,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,999.0,2026-08-27
TXN00220,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,12000.0,2026-08-30
TXN00221,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,4999.0,2026-08-28
TXN00222,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,999.0,2026-08-27
TXN00223,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,8900.0,2026-08-28
TXN00224,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,999.0,2026-08-30
TXN00225,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,15000.0,2026-09-04
TXN00226,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-09-02
TXN00227,DUPLICATE,DUPLICATE,Status: DUPLICATE across systems.,DUPLICATE_GATEWAY_RECORD,false,,ICICI_BANK,PAYU,3500.0,2026-08-29
TXN00228,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,6500.0,2026-08-29
TXN00229,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,2499.0,2026-09-04
TXN00230,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,499.0,2026-08-29
TXN00231,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,1500.0,2026-09-03
TXN00232,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,HDFC_BANK,PAYU,499.0,2026-09-04
TXN00233,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-08-27
TXN00234,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,8900.0,2026-08-30
TXN00235,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,6500.0,2026-08-31
TXN00236,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1200.0,2026-08-27
TXN00237,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,499.0,2026-09-01
TXN00238,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,999.0,2026-08-30
TXN00239,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,12000.0,2026-08-30
TXN00240,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,4999.0,2026-08-28
TXN00241,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,15000.0,2026-08-29
TXN00242,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,12000.0,2026-09-04
TXN00243,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,1200.0,2026-08-29
TXN00244,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,15000.0,2026-09-03
TXN00245,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,1200.0,2026-08-27
TXN00246,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,250.0,2026-08-29
TXN00247,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-08-28
TXN00248,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,999.0,2026-08-30
TXN00249,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,15000.0,2026-08-29
TXN00250,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,2499.0,2026-08-27
TXN00251,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,250.0,2026-08-27
TXN00252,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,5000.0,2026-09-04
TXN00253,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-09-01
TXN00254,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,999.0,2026-08-28
TXN00255,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,250.0,2026-08-28
TXN00256,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,2499.0,2026-09-01
TXN00257,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1200.0,2026-09-03
TXN00258,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,3500.0,2026-09-02
TXN00259,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1200.0,2026-09-03
TXN00260,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,250.0,2026-08-31
TXN00261,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,4999.0,2026-08-31
TXN00262,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,999.0,2026-08-27
TXN00263,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,999.0,2026-08-30
TXN00264,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,8900.0,2026-08-29
TXN00265,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,999.0,2026-09-01
TXN00266,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,15000.0,2026-09-02
TXN00267,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,SBI,PAYU,12000.0,2026-09-03
TXN00268,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,8900.0,2026-08-30
TXN00269,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,1500.0,2026-08-29
TXN00270,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-09-03
TXN00271,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,999.0,2026-08-27
TXN00272,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,6500.0,2026-08-30
TXN00273,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-09-03
TXN00274,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,3500.0,2026-09-02
TXN00275,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,1200.0,2026-09-02
TXN00276,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,499.0,2026-08-31
TXN00277,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-08-28
TXN00278,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,250.0,2026-08-27
TXN00279,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,2499.0,2026-08-30
TXN00280,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-08-29
TXN00281,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,999.0,2026-09-02
TXN00282,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,8900.0,2026-08-28
TXN00283,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,3500.0,2026-09-04
TXN00284,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,4999.0,2026-08-31
TXN00285,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,SBI,PAYU,999.0,2026-08-30
TXN00286,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,12000.0,2026-08-30
TXN00287,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-08-28
TXN00288,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,6500.0,2026-08-31
TXN00289,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,12000.0,2026-08-27
TXN00290,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,12000.0,2026-09-01
TXN00291,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1500.0,2026-08-27
TXN00292,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,8900.0,2026-08-30
TXN00293,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-08-30
TXN00294,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-09-01
TXN00295,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,4999.0,2026-08-27
TXN00296,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,6500.0,2026-08-31
TXN00297,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,3500.0,2026-08-27
TXN00298,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,250.0,2026-08-27
TXN00299,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,12000.0,2026-09-03
TXN00300,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,ICICI_BANK,RAZORPAY,12000.0,2026-08-30
TXN00301,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,999.0,2026-09-01
TXN00302,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,15000.0,2026-08-27
TXN00303,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,3500.0,2026-08-30
TXN00304,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,499.0,2026-08-30
TXN00305,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,6500.0,2026-08-28
TXN00306,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,1500.0,2026-08-28
TXN00307,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,4999.0,2026-09-01
TXN00308,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,CASHFREE,12000.0,2026-09-03
TXN00309,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-08-30
TXN00310,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,2499.0,2026-09-01
TXN00311,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,6500.0,2026-09-03
TXN00312,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-09-03
TXN00313,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-08-29
TXN00314,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-08-29
TXN00315,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,15000.0,2026-08-29
TXN00316,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-08-31
TXN00317,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-08-27
TXN00318,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,15000.0,2026-09-04
TXN00319,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,3500.0,2026-08-29
TXN00320,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,3500.0,2026-09-04
TXN00321,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,AXIS_BANK,PAYU,6500.0,2026-09-04
TXN00322,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-09-01
TXN00323,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,12000.0,2026-09-01
TXN00324,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,1200.0,2026-09-01
TXN00325,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,1200.0,2026-08-29
TXN00326,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,12000.0,2026-08-31
TXN00327,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,4999.0,2026-09-02
TXN00328,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,4999.0,2026-09-01
TXN00329,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,6500.0,2026-09-02
TXN00330,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,8900.0,2026-08-27
TXN00331,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,12000.0,2026-08-28
TXN00332,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,8900.0,2026-09-02
TXN00333,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-ICI-20260901-04,ICICI_BANK,CASHFREE,2500.0,2026-09-01
TXN00334,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-09-04
TXN00335,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,250.0,2026-08-30
TXN00336,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,15000.0,2026-08-28
TXN00337,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,15000.0,2026-08-30
TXN00338,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-08-31
TXN00339,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,499.0,2026-08-27
TXN00340,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1200.0,2026-09-04
TXN00341,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,3500.0,2026-08-27
TXN00342,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,8900.0,2026-09-03
TXN00343,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-ICI-20260901-04,ICICI_BANK,CASHFREE,2500.0,2026-09-01
TXN00344,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,2499.0,2026-08-29
TXN00345,DUPLICATE,DUPLICATE,Status: DUPLICATE across systems.,DUPLICATE_GATEWAY_RECORD,false,,ICICI_BANK,RAZORPAY,3500.0,2026-09-04
TXN00346,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,12000.0,2026-08-31
TXN00347,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,250.0,2026-08-31
TXN00348,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,8900.0,2026-08-31
TXN00349,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,15000.0,2026-08-29
TXN00350,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,250.0,2026-09-03
TXN00351,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,250.0,2026-09-01
TXN00352,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,3500.0,2026-08-29
TXN00353,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,2500.0,2026-08-29
TXN00354,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,8900.0,2026-09-01
TXN00355,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-08-30
TXN00356,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,1200.0,2026-08-31
TXN00357,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,4999.0,2026-09-03
TXN00358,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,15000.0,2026-09-02
TXN00359,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,12000.0,2026-08-31
TXN00360,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,1500.0,2026-09-04
TXN00361,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,4999.0,2026-08-30
TXN00362,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,999.0,2026-08-28
TXN00363,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,3500.0,2026-08-30
TXN00364,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1200.0,2026-08-28
TXN00365,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,HDFC_BANK,STRIPE,2499.0,2026-08-29
TXN00366,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,499.0,2026-08-29
TXN00367,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,KOTAK_BANK,CASHFREE,1500.0,2026-08-28
TXN00368,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,499.0,2026-08-31
TXN00369,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,2499.0,2026-08-28
TXN00370,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,22000.0,2026-08-29
TXN00371,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-09-02
TXN00372,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,12000.0,2026-08-29
TXN00373,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,1200.0,2026-09-03
TXN00374,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,999.0,2026-08-30
TXN00375,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,8900.0,2026-09-01
TXN00376,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,2499.0,2026-09-01
TXN00377,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,499.0,2026-09-01
TXN00378,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,CASHFREE,1500.0,2026-08-30
TXN00379,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,2499.0,2026-08-27
TXN00380,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,8900.0,2026-09-03
TXN00381,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1200.0,2026-09-01
TXN00382,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,499.0,2026-08-27
TXN00383,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,1200.0,2026-08-28
TXN00384,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1500.0,2026-08-29
TXN00385,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,4999.0,2026-09-01
TXN00386,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,999.0,2026-08-28
TXN00387,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-08-29
TXN00388,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,2499.0,2026-09-04
TXN00389,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,6500.0,2026-08-29
TXN00390,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-08-27
TXN00391,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,3500.0,2026-08-31
TXN00392,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,499.0,2026-09-02
TXN00393,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1200.0,2026-09-01
TXN00394,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,999.0,2026-08-29
TXN00395,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-08-29
TXN00396,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,6500.0,2026-09-01
TXN00397,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,8900.0,2026-08-28
TXN00398,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,12000.0,2026-09-01
TXN00399,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,6500.0,2026-09-01
TXN00400,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,250.0,2026-08-30
TXN00401,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,2499.0,2026-09-04
TXN00402,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,2499.0,2026-08-30
TXN00403,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,3500.0,2026-09-02
TXN00404,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,3500.0,2026-08-31
TXN00405,DUPLICATE,DUPLICATE,Status: DUPLICATE across systems.,DUPLICATE_GATEWAY_RECORD,false,,SBI,CASHFREE,6500.0,2026-08-29
TXN00406,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,6500.0,2026-08-29
TXN00407,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,250.0,2026-09-04
TXN00408,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260829-01,HDFC_BANK,RAZORPAY,15000.0,2026-08-29
TXN00409,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1500.0,2026-08-27
TXN00410,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,8900.0,2026-09-04
TXN00411,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,8900.0,2026-09-04
TXN00412,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-08-29
TXN00413,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,250.0,2026-09-01
TXN00414,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,1500.0,2026-08-31
TXN00415,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,8900.0,2026-08-28
TXN00416,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,12000.0,2026-08-30
TXN00417,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-ICI-20260901-04,ICICI_BANK,CASHFREE,10000.0,2026-09-01
TXN00418,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,SBI,PAYU,6500.0,2026-08-29
TXN00419,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,KOTAK_BANK,CASHFREE,999.0,2026-08-28
TXN00420,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,1500.0,2026-08-27
TXN00421,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-09-04
TXN00422,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,499.0,2026-09-02
TXN00423,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,3500.0,2026-09-03
TXN00424,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,12000.0,2026-09-04
TXN00425,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,250.0,2026-09-03
TXN00426,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,AXIS_BANK,RAZORPAY,1500.0,2026-08-27
